event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
3967,19,20,8,7,1,0.875,16,8
3973,20,21,8,7,1,0.875,16,8
3981,21,22,8,6,2,0.75,16,8
3991,22,23,8,7,1,0.875,16,8
3999,23,24,8,7,1,0.875,16,8
4009,24,25,8,5,3,0.625,16,8
4017,25,26,8,7,1,0.875,16,8
4030,1,2,8,8,0,1.0,16,8
4042,2,3,8,7,1,0.875,16,8
4050,3,4,8,7,1,0.875,16,8
4056,4,5,8,8,0,1.0,16,8
4066,5,6,8,7,1,0.875,16,8
4078,6,7,8,7,1,0.875,16,8
4086,7,8,8,7,1,0.875,16,8
4096,8,9,8,6,2,0.75,16,8
4108,9,10,8,6,2,0.75,16,8
4114,10,11,8,7,1,0.875,16,8
4122,11,12,8,7,1,0.875,16,8
4126,12,13,8,7,1,0.875,16,8
4130,13,14,8,8,0,1.0,16,8
4138,14,15,8,6,2,0.75,16,8
4148,15,16,8,6,2,0.75,16,8
4158,16,17,8,7,1,0.875,16,8
4170,17,18,8,5,3,0.625,16,8
4176,18,19,8,7,1,0.875,16,8
4182,19,20,8,7,1,0.875,16,8
4192,20,21,8,6,2,0.75,16,8
4202,21,22,8,4,4,0.5,16,8
4214,22,23,8,7,1,0.875,16,8
4222,23,24,8,7,1,0.875,16,8
4230,24,25,8,7,1,0.875,16,8
4240,25,26,8,7,1,0.875,16,8
4259,1,2,8,6,2,0.75,16,8
4271,2,3,8,6,2,0.75,16,8
4277,3,4,8,7,1,0.875,16,8
4285,4,5,8,5,3,0.625,16,8
4289,5,6,8,7,1,0.875,16,8
4293,6,7,8,7,1,0.875,16,8
4295,7,8,8,8,0,1.0,16,8
4303,8,9,8,5,3,0.625,16,8
4309,9,10,8,6,2,0.75,16,8
4311,10,11,8,8,0,1.0,16,8
4319,11,12,8,5,3,0.625,16,8
4327,12,13,8,6,2,0.75,16,8
4335,13,14,8,7,1,0.875,16,8
4347,14,15,8,6,2,0.75,16,8
4355,15,16,8,7,1,0.875,16,8
4365,16,17,8,7,1,0.875,16,8
4375,17,18,8,5,3,0.625,16,8
4379,18,19,8,7,1,0.875,16,8
4387,19,20,8,6,2,0.75,16,8
4391,20,21,8,7,1,0.875,16,8
4401,21,22,8,7,1,0.875,16,8
4409,22,23,8,7,1,0.875,16,8
4419,23,24,8,8,0,1.0,16,8
4431,24,25,8,4,4,0.5,16,8
4439,25,26,8,7,1,0.875,16,8
4452,1,2,8,8,0,1.0,16,8
4464,2,3,8,5,3,0.625,16,8
4474,3,4,8,7,1,0.875,16,8
4482,4,5,8,7,1,0.875,16,8
4488,5,6,8,7,1,0.875,16,8
4500,6,7,8,6,2,0.75,16,8
4510,7,8,8,5,3,0.625,16,8
4516,8,9,8,7,1,0.875,16,8
4524,9,10,8,7,1,0.875,16,8
4528,10,11,8,8,0,1.0,16,8
4532,11,12,8,7,1,0.875,16,8
4538,12,13,8,6,2,0.75,16,8
4546,13,14,8,6,2,0.75,16,8
4552,14,15,8,7,1,0.875,16,8
4560,15,16,8,6,2,0.75,16,8
4564,16,17,8,7,1,0.875,16,8
4570,17,18,8,8,0,1.0,16,8
4574,18,19,8,8,0,1.0,16,8
4578,19,20,8,8,0,1.0,16,8
4582,20,21,8,8,0,1.0,16,8
4588,21,22,8,7,1,0.875,16,8
4592,22,23,8,7,1,0.875,16,8
4598,23,24,8,6,2,0.75,16,8
4608,24,25,8,6,2,0.75,16,8
4614,25,26,8,6,2,0.75,16,8
4629,1,2,8,7,1,0.875,16,8
4639,2,3,8,7,1,0.875,16,8
4649,3,4,8,8,0,1.0,16,8
4661,4,5,8,6,2,0.75,16,8
4671,5,6,8,8,0,1.0,16,8
4683,6,7,8,7,1,0.875,16,8
4695,7,8,8,7,1,0.875,16,8
4705,8,9,8,7,1,0.875,16,8
4715,9,10,8,8,0,1.0,16,8
4725,10,11,8,8,0,1.0,16,8
4735,11,12,8,6,2,0.75,16,8
4745,12,13,8,7,1,0.875,16,8
4755,13,14,8,6,2,0.75,16,8
4767,14,15,8,7,1,0.875,16,8
4779,15,16,8,5,3,0.625,16,8
4795,16,17,8,5,3,0.625,16,8
4807,17,18,8,7,1,0.875,16,8
4817,18,19,8,7,1,0.875,16,8
4827,19,20,8,6,2,0.75,16,8
4835,20,21,8,5,3,0.625,16,8
4845,21,22,8,6,2,0.75,16,8
4859,22,23,8,6,2,0.75,16,8
4873,23,24,8,6,2,0.75,16,8
4883,24,25,8,8,0,1.0,16,8
4893,25,26,8,8,0,1.0,16,8
