workload,policy,accesses,cache_hits,cache_hit_ratio,cache_hit_from_prefetch,prefetch_candidates,prefetch_rejected,prefetch_redundant,prefetch_already_pending,prefetch_issued,prefetch_used_timely,prefetch_used_late,prefetch_unused,timely_useful_candidate_ratio,timely_useful_issued_ratio,redundant_prefetch_ratio,late_prefetch_ratio,unused_prefetch_ratio,issued_late_prefetch_ratio,issued_unused_prefetch_ratio,ready_before_consume_ratio,stall_time,bytes_moved,prefetch_bytes_moved,demand_bytes_moved,evictions,prefetch_evictions,damaging_prefetch_evictions,eviction_damage_ratio,issue_f1_proxy,phenomenon_flag
router_trace_deepseek_v2,no_prefetch,1404,667,0.47507122507122507,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2948.0,737,0,737,705,0,0,0.0,0.0,False
router_trace_deepseek_v2,history_prefetch,1404,698,0.49715099715099714,122,4632,0,3558,688,386,122,156,108,0.026338514680483593,0.3160621761658031,0.7681347150259067,0.03367875647668394,0.023316062176165803,0.40414507772020725,0.27979274611398963,0.43884892086330934,2623.0,936,386,550,904,230,130,0.5652173913043478,0.04042412193505633,False
router_trace_deepseek_v2,utility_gate,1404,667,0.47507122507122507,0,4632,1095,3537,0,0,0,0,0,0.0,0.0,0.7636010362694301,0.0,0.0,0.0,0.0,0.0,2948.0,737,0,737,705,0,0,0.0,0.0,False
