event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
3266,2,3,4,3,1,0.75,48,4
3268,3,4,4,4,0,1.0,48,4
3270,4,5,4,4,0,1.0,48,4
3272,5,6,4,4,0,1.0,48,4
3274,6,7,4,4,0,1.0,48,4
3276,7,8,4,4,0,1.0,48,4
3280,8,9,4,3,1,0.75,48,4
3282,9,10,4,4,0,1.0,48,4
3288,10,11,4,2,2,0.5,48,4
3292,11,12,4,4,0,1.0,48,4
3294,12,13,4,4,0,1.0,48,4
3298,13,14,4,3,1,0.75,48,4
3302,14,15,4,4,0,1.0,48,4
3306,15,16,4,4,0,1.0,48,4
3312,16,17,4,4,0,1.0,48,4
3314,17,18,4,4,0,1.0,48,4
3316,18,19,4,4,0,1.0,48,4
3318,19,20,4,4,0,1.0,48,4
3322,20,21,4,3,1,0.75,48,4
3326,21,22,4,4,0,1.0,48,4
3328,22,23,4,4,0,1.0,48,4
3334,23,24,4,4,0,1.0,48,4
3336,24,25,4,4,0,1.0,48,4
3338,25,26,4,4,0,1.0,48,4
3343,1,2,4,4,0,1.0,48,4
3347,2,3,4,4,0,1.0,48,4
3351,3,4,4,4,0,1.0,48,4
3353,4,5,4,4,0,1.0,48,4
3357,5,6,4,4,0,1.0,48,4
3361,6,7,4,4,0,1.0,48,4
3363,7,8,4,4,0,1.0,48,4
3365,8,9,4,4,0,1.0,48,4
3367,9,10,4,4,0,1.0,48,4
3371,10,11,4,4,0,1.0,48,4
3373,11,12,4,4,0,1.0,48,4
3377,12,13,4,3,1,0.75,48,4
3379,13,14,4,4,0,1.0,48,4
3383,14,15,4,4,0,1.0,48,4
3387,15,16,4,3,1,0.75,48,4
3393,16,17,4,2,2,0.5,48,4
3395,17,18,4,4,0,1.0,48,4
3399,18,19,4,3,1,0.75,48,4
3401,19,20,4,4,0,1.0,48,4
3405,20,21,4,3,1,0.75,48,4
3407,21,22,4,4,0,1.0,48,4
3409,22,23,4,4,0,1.0,48,4
3411,23,24,4,4,0,1.0,48,4
3415,24,25,4,4,0,1.0,48,4
3419,25,26,4,4,0,1.0,48,4
3422,1,2,4,4,0,1.0,48,4
3424,2,3,4,4,0,1.0,48,4
3428,3,4,4,3,1,0.75,48,4
3434,4,5,4,3,1,0.75,48,4
3436,5,6,4,4,0,1.0,48,4
3440,6,7,4,3,1,0.75,48,4
3442,7,8,4,4,0,1.0,48,4
3444,8,9,4,4,0,1.0,48,4
3446,9,10,4,4,0,1.0,48,4
3448,10,11,4,4,0,1.0,48,4
3450,11,12,4,4,0,1.0,48,4
3452,12,13,4,4,0,1.0,48,4
3456,13,14,4,3,1,0.75,48,4
3458,14,15,4,4,0,1.0,48,4
3462,15,16,4,4,0,1.0,48,4
3466,16,17,4,3,1,0.75,48,4
3468,17,18,4,4,0,1.0,48,4
3470,18,19,4,4,0,1.0,48,4
3472,19,20,4,4,0,1.0,48,4
3478,20,21,4,3,1,0.75,48,4
3482,21,22,4,4,0,1.0,48,4
3484,22,23,4,4,0,1.0,48,4
3486,23,24,4,4,0,1.0,48,4
3490,24,25,4,4,0,1.0,48,4
3494,25,26,4,4,0,1.0,48,4
3497,1,2,4,4,0,1.0,48,4
3501,2,3,4,4,0,1.0,48,4
3507,3,4,4,4,0,1.0,48,4
3511,4,5,4,4,0,1.0,48,4
3517,5,6,4,4,0,1.0,48,4
3523,6,7,4,4,0,1.0,48,4
3527,7,8,4,4,0,1.0,48,4
3529,8,9,4,4,0,1.0,48,4
3531,9,10,4,4,0,1.0,48,4
3535,10,11,4,4,0,1.0,48,4
3539,11,12,4,4,0,1.0,48,4
3543,12,13,4,3,1,0.75,48,4
3545,13,14,4,4,0,1.0,48,4
3549,14,15,4,4,0,1.0,48,4
3551,15,16,4,4,0,1.0,48,4
3553,16,17,4,4,0,1.0,48,4
3559,17,18,4,3,1,0.75,48,4
3565,18,19,4,2,2,0.5,48,4
3569,19,20,4,4,0,1.0,48,4
3571,20,21,4,4,0,1.0,48,4
3575,21,22,4,4,0,1.0,48,4
3579,22,23,4,4,0,1.0,48,4
3583,23,24,4,3,1,0.75,48,4
3585,24,25,4,4,0,1.0,48,4
3587,25,26,4,4,0,1.0,48,4
3602,1,2,4,2,2,0.5,48,4
3606,2,3,4,4,0,1.0,48,4
3610,3,4,4,3,1,0.75,48,4
3612,4,5,4,4,0,1.0,48,4
3616,5,6,4,3,1,0.75,48,4
3620,6,7,4,3,1,0.75,48,4
3622,7,8,4,4,0,1.0,48,4
3626,8,9,4,3,1,0.75,48,4
3628,9,10,4,4,0,1.0,48,4
3630,10,11,4,4,0,1.0,48,4
3632,11,12,4,4,0,1.0,48,4
3634,12,13,4,4,0,1.0,48,4
3636,13,14,4,4,0,1.0,48,4
3638,14,15,4,4,0,1.0,48,4
3640,15,16,4,4,0,1.0,48,4
3644,16,17,4,4,0,1.0,48,4
3650,17,18,4,4,0,1.0,48,4
3652,18,19,4,4,0,1.0,48,4
3656,19,20,4,3,1,0.75,48,4
3658,20,21,4,4,0,1.0,48,4
3662,21,22,4,4,0,1.0,48,4
3668,22,23,4,4,0,1.0,48,4
3672,23,24,4,4,0,1.0,48,4
3676,24,25,4,3,1,0.75,48,4
3678,25,26,4,4,0,1.0,48,4
3681,1,2,4,4,0,1.0,48,4
3683,2,3,4,4,0,1.0,48,4
3689,3,4,4,4,0,1.0,48,4
3693,4,5,4,4,0,1.0,48,4
3697,5,6,4,4,0,1.0,48,4
3701,6,7,4,4,0,1.0,48,4
3705,7,8,4,3,1,0.75,48,4
3709,8,9,4,3,1,0.75,48,4
3711,9,10,4,4,0,1.0,48,4
3715,10,11,4,4,0,1.0,48,4
3719,11,12,4,3,1,0.75,48,4
3721,12,13,4,4,0,1.0,48,4
3723,13,14,4,4,0,1.0,48,4
3725,14,15,4,4,0,1.0,48,4
3731,15,16,4,3,1,0.75,48,4
3735,16,17,4,3,1,0.75,48,4
3737,17,18,4,4,0,1.0,48,4
3739,18,19,4,4,0,1.0,48,4
3741,19,20,4,4,0,1.0,48,4
3743,20,21,4,4,0,1.0,48,4
3745,21,22,4,4,0,1.0,48,4
3747,22,23,4,4,0,1.0,48,4
3751,23,24,4,3,1,0.75,48,4
3753,24,25,4,4,0,1.0,48,4
3755,25,26,4,4,0,1.0,48,4
3760,1,2,4,4,0,1.0,48,4
3762,2,3,4,4,0,1.0,48,4
3764,3,4,4,4,0,1.0,48,4
3766,4,5,4,4,0,1.0,48,4
3768,5,6,4,4,0,1.0,48,4
3770,6,7,4,4,0,1.0,48,4
3772,7,8,4,4,0,1.0,48,4
3774,8,9,4,4,0,1.0,48,4
3776,9,10,4,4,0,1.0,48,4
3778,10,11,4,4,0,1.0,48,4
3780,11,12,4,4,0,1.0,48,4
3782,12,13,4,4,0,1.0,48,4
3784,13,14,4,4,0,1.0,48,4
3786,14,15,4,4,0,1.0,48,4
3788,15,16,4,4,0,1.0,48,4
3790,16,17,4,4,0,1.0,48,4
3792,17,18,4,4,0,1.0,48,4
3794,18,19,4,4,0,1.0,48,4
3796,19,20,4,4,0,1.0,48,4
3798,20,21,4,4,0,1.0,48,4
3800,21,22,4,4,0,1.0,48,4
3802,22,23,4,4,0,1.0,48,4
3804,23,24,4,4,0,1.0,48,4
3806,24,25,4,4,0,1.0,48,4
3808,25,26,4,4,0,1.0,48,4
