workload,policy,accesses,cache_hits,cache_hit_ratio,cache_hit_from_prefetch,prefetch_candidates,prefetch_rejected,prefetch_redundant,prefetch_already_pending,prefetch_issued,prefetch_used_timely,prefetch_used_late,prefetch_unused,timely_useful_candidate_ratio,timely_useful_issued_ratio,redundant_prefetch_ratio,late_prefetch_ratio,unused_prefetch_ratio,issued_late_prefetch_ratio,issued_unused_prefetch_ratio,ready_before_consume_ratio,stall_time,bytes_moved,prefetch_bytes_moved,demand_bytes_moved,evictions,prefetch_evictions,damaging_prefetch_evictions,eviction_damage_ratio,issue_f1_proxy,phenomenon_flag
router_trace_deepseek_v2,no_prefetch,3588,3120,0.8695652173913043,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.0,468,0,468,412,0,0,0.0,0.0,False
router_trace_deepseek_v2,history_prefetch,3588,3123,0.8704013377926422,16,11912,0,11859,26,27,16,10,1,0.001343183344526528,0.5925925925925926,0.9955507051712559,0.0008394895903290799,8.3948959032908e-05,0.37037037037037035,0.037037037037037035,0.6153846153846154,1854.0,482,27,455,426,17,8,0.47058823529411764,0.002064516129032258,True
router_trace_deepseek_v2,utility_gate,3588,3120,0.8695652173913043,0,11912,51,11861,0,0,0,0,0,0.0,0.0,0.9957186030893217,0.0,0.0,0.0,0.0,0.0,1872.0,468,0,468,412,0,0,0.0,0.0,True
