workload,policy,accesses,cache_hits,cache_hit_ratio,cache_hit_from_prefetch,prefetch_candidates,prefetch_rejected,prefetch_redundant,prefetch_already_pending,prefetch_issued,prefetch_used_timely,prefetch_used_late,prefetch_unused,timely_useful_candidate_ratio,timely_useful_issued_ratio,redundant_prefetch_ratio,late_prefetch_ratio,unused_prefetch_ratio,issued_late_prefetch_ratio,issued_unused_prefetch_ratio,ready_before_consume_ratio,stall_time,bytes_moved,prefetch_bytes_moved,demand_bytes_moved,evictions,prefetch_evictions,damaging_prefetch_evictions,eviction_damage_ratio,issue_f1_proxy,phenomenon_flag
router_trace_deepseek_v2,no_prefetch,2652,1833,0.6911764705882353,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3276.0,819,0,819,779,0,0,0.0,0.0,False
router_trace_deepseek_v2,history_prefetch,2652,1827,0.6889140271493213,84,5180,0,4340,558,282,84,134,64,0.016216216216216217,0.2978723404255319,0.8378378378378378,0.025868725868725868,0.012355212355212355,0.475177304964539,0.22695035460992907,0.3853211009174312,3135.0,973,282,691,933,148,80,0.5405405405405406,0.0233268536517634,False
router_trace_deepseek_v2,utility_gate,2652,1833,0.6911764705882353,0,5180,1312,3868,0,0,0,0,0,0.0,0.0,0.7467181467181467,0.0,0.0,0.0,0.0,0.0,3276.0,819,0,819,779,0,0,0.0,0.0,False
