prefetch_event_id,placement_event_id,target_layer_idx,stage,prefetch_candidate_count,issued_load_count,selected_expert_count,candidate_overlap_count,issued_overlap_count,candidate_overlap_ratio,issued_overlap_ratio,placement_assignment_count,candidate_overlap_assignment_count,issued_overlap_assignment_count,candidate_overlap_assignment_ratio,issued_overlap_assignment_ratio
3031,3032,2,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3033,3034,3,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3035,3036,4,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3037,3038,5,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3039,3040,6,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3041,3042,7,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3045,3046,8,decode,8,1,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3047,3048,9,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3049,3050,10,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3055,3056,11,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3057,3058,12,decode,8,0,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3061,3062,13,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3065,3066,14,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3069,3070,15,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3071,3072,16,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3075,3076,17,decode,8,1,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3077,3078,18,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3081,3082,19,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3085,3086,20,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3087,3088,21,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3089,3090,22,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3091,3092,23,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3097,3098,24,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3101,3102,25,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3103,3104,26,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3114,3115,2,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3118,3119,3,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3126,3127,4,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3130,3131,5,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3134,3135,6,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3140,3141,7,decode,8,2,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3144,3145,8,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3148,3149,9,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3156,3157,10,decode,8,3,6,2,1,0.25,0.3333333333333333,6,2,1,0.3333333333333333,0.16666666666666666
3162,3163,11,decode,8,2,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3164,3165,12,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3166,3167,13,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3172,3173,14,decode,8,2,6,4,0,0.5,0.0,6,4,0,0.6666666666666666,0.0
3180,3181,15,decode,8,2,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3184,3185,16,decode,8,1,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3188,3189,17,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3190,3191,18,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3194,3195,19,decode,8,1,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3196,3197,20,decode,8,0,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3198,3199,21,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3204,3205,22,decode,8,2,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3212,3213,23,decode,8,3,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3216,3217,24,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3222,3223,25,decode,8,2,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3228,3229,26,decode,8,2,6,1,1,0.125,0.5,6,1,1,0.16666666666666666,0.16666666666666666
3247,3248,2,decode,8,3,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3251,3252,3,decode,8,1,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3253,3254,4,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3255,3256,5,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3257,3258,6,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3263,3264,7,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3271,3272,8,decode,8,2,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3275,3276,9,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3279,3280,10,decode,8,1,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3287,3288,11,decode,8,2,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3291,3292,12,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3293,3294,13,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3299,3300,14,decode,8,1,6,3,0,0.375,0.0,6,3,0,0.5,0.0
3305,3306,15,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
