event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
3778,24,25,8,7,1,0.875,32,8
3786,25,26,8,8,0,1.0,32,8
3803,1,2,8,6,2,0.75,32,8
3813,2,3,8,6,2,0.75,32,8
3815,3,4,8,8,0,1.0,32,8
3821,4,5,8,6,2,0.75,32,8
3825,5,6,8,7,1,0.875,32,8
3829,6,7,8,7,1,0.875,32,8
3833,7,8,8,7,1,0.875,32,8
3837,8,9,8,7,1,0.875,32,8
3841,9,10,8,7,1,0.875,32,8
3843,10,11,8,8,0,1.0,32,8
3849,11,12,8,6,2,0.75,32,8
3851,12,13,8,8,0,1.0,32,8
3855,13,14,8,7,1,0.875,32,8
3857,14,15,8,8,0,1.0,32,8
3859,15,16,8,8,0,1.0,32,8
3863,16,17,8,8,0,1.0,32,8
3867,17,18,8,8,0,1.0,32,8
3869,18,19,8,8,0,1.0,32,8
3877,19,20,8,6,2,0.75,32,8
3881,20,21,8,7,1,0.875,32,8
3887,21,22,8,6,2,0.75,32,8
3889,22,23,8,8,0,1.0,32,8
3893,23,24,8,8,0,1.0,32,8
3897,24,25,8,7,1,0.875,32,8
3901,25,26,8,8,0,1.0,32,8
3908,1,2,8,8,0,1.0,32,8
3912,2,3,8,8,0,1.0,32,8
3918,3,4,8,8,0,1.0,32,8
3922,4,5,8,8,0,1.0,32,8
3928,5,6,8,8,0,1.0,32,8
3936,6,7,8,7,1,0.875,32,8
3942,7,8,8,7,1,0.875,32,8
3946,8,9,8,7,1,0.875,32,8
3948,9,10,8,8,0,1.0,32,8
3952,10,11,8,8,0,1.0,32,8
3958,11,12,8,7,1,0.875,32,8
3960,12,13,8,8,0,1.0,32,8
3964,13,14,8,7,1,0.875,32,8
3968,14,15,8,7,1,0.875,32,8
3970,15,16,8,8,0,1.0,32,8
3974,16,17,8,8,0,1.0,32,8
3982,17,18,8,6,2,0.75,32,8
3984,18,19,8,8,0,1.0,32,8
3986,19,20,8,8,0,1.0,32,8
3990,20,21,8,7,1,0.875,32,8
3994,21,22,8,7,1,0.875,32,8
3996,22,23,8,8,0,1.0,32,8
4004,23,24,8,5,3,0.625,32,8
4006,24,25,8,8,0,1.0,32,8
4010,25,26,8,8,0,1.0,32,8
4017,1,2,8,7,1,0.875,32,8
4019,2,3,8,8,0,1.0,32,8
4021,3,4,8,8,0,1.0,32,8
4025,4,5,8,8,0,1.0,32,8
4029,5,6,8,8,0,1.0,32,8
4033,6,7,8,7,1,0.875,32,8
4037,7,8,8,7,1,0.875,32,8
4039,8,9,8,8,0,1.0,32,8
4041,9,10,8,8,0,1.0,32,8
4047,10,11,8,6,2,0.75,32,8
4051,11,12,8,7,1,0.875,32,8
4055,12,13,8,7,1,0.875,32,8
