prefetch_event_id,placement_event_id,target_layer_idx,stage,prefetch_candidate_count,issued_load_count,selected_expert_count,candidate_overlap_count,issued_overlap_count,candidate_overlap_ratio,issued_overlap_ratio,placement_assignment_count,candidate_overlap_assignment_count,issued_overlap_assignment_count,candidate_overlap_assignment_ratio,issued_overlap_assignment_ratio
3168,3169,2,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3170,3171,3,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3172,3173,4,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3174,3175,5,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3176,3177,6,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3178,3179,7,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3180,3181,8,decode,4,0,6,2,0,0.5,0.0,6,2,0,0.3333333333333333,0.0
3182,3183,9,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3184,3185,10,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3188,3189,11,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3190,3191,12,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3192,3193,13,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3194,3195,14,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3196,3197,15,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3198,3199,16,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3200,3201,17,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3202,3203,18,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3204,3205,19,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3206,3207,20,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3208,3209,21,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3210,3211,22,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3212,3213,23,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3216,3217,24,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3218,3219,25,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3220,3221,26,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3225,3226,2,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3227,3228,3,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3229,3230,4,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3231,3232,5,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3233,3234,6,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3235,3236,7,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3237,3238,8,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3239,3240,9,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3243,3244,10,decode,4,1,6,1,1,0.25,1.0,6,1,1,0.16666666666666666,0.16666666666666666
3245,3246,11,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3247,3248,12,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3249,3250,13,decode,4,0,6,2,0,0.5,0.0,6,2,0,0.3333333333333333,0.0
3251,3252,14,decode,4,0,6,2,0,0.5,0.0,6,2,0,0.3333333333333333,0.0
3253,3254,15,decode,4,0,6,2,0,0.5,0.0,6,2,0,0.3333333333333333,0.0
3255,3256,16,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
3257,3258,17,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
