event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
3353,12,13,4,4,0,1.0,16,4
3363,13,14,4,4,0,1.0,16,4
3373,14,15,4,4,0,1.0,16,4
3379,15,16,4,4,0,1.0,16,4
3391,16,17,4,2,2,0.5,16,4
3405,17,18,4,2,2,0.5,16,4
3413,18,19,4,3,1,0.75,16,4
3419,19,20,4,4,0,1.0,16,4
3431,20,21,4,2,2,0.5,16,4
3439,21,22,4,3,1,0.75,16,4
3445,22,23,4,4,0,1.0,16,4
3453,23,24,4,4,0,1.0,16,4
3461,24,25,4,3,1,0.75,16,4
3471,25,26,4,4,0,1.0,16,4
3488,1,2,4,3,1,0.75,16,4
3498,2,3,4,4,0,1.0,16,4
3506,3,4,4,4,0,1.0,16,4
3512,4,5,4,4,0,1.0,16,4
3518,5,6,4,4,0,1.0,16,4
3528,6,7,4,4,0,1.0,16,4
3538,7,8,4,4,0,1.0,16,4
3542,8,9,4,4,0,1.0,16,4
3548,9,10,4,4,0,1.0,16,4
3556,10,11,4,4,0,1.0,16,4
3560,11,12,4,4,0,1.0,16,4
3570,12,13,4,3,1,0.75,16,4
3574,13,14,4,4,0,1.0,16,4
3578,14,15,4,4,0,1.0,16,4
3582,15,16,4,3,1,0.75,16,4
3590,16,17,4,3,1,0.75,16,4
3596,17,18,4,4,0,1.0,16,4
3604,18,19,4,3,1,0.75,16,4
3608,19,20,4,4,0,1.0,16,4
3612,20,21,4,4,0,1.0,16,4
3620,21,22,4,4,0,1.0,16,4
3628,22,23,4,4,0,1.0,16,4
3636,23,24,4,3,1,0.75,16,4
3644,24,25,4,3,1,0.75,16,4
3650,25,26,4,4,0,1.0,16,4
3665,1,2,4,3,1,0.75,16,4
3669,2,3,4,3,1,0.75,16,4
3673,3,4,4,4,0,1.0,16,4
3681,4,5,4,3,1,0.75,16,4
3687,5,6,4,3,1,0.75,16,4
3693,6,7,4,3,1,0.75,16,4
3695,7,8,4,4,0,1.0,16,4
3699,8,9,4,3,1,0.75,16,4
3701,9,10,4,4,0,1.0,16,4
3703,10,11,4,4,0,1.0,16,4
3707,11,12,4,4,0,1.0,16,4
3713,12,13,4,4,0,1.0,16,4
3717,13,14,4,3,1,0.75,16,4
3719,14,15,4,4,0,1.0,16,4
3725,15,16,4,4,0,1.0,16,4
3733,16,17,4,4,0,1.0,16,4
3739,17,18,4,3,1,0.75,16,4
3745,18,19,4,4,0,1.0,16,4
3751,19,20,4,4,0,1.0,16,4
3759,20,21,4,2,2,0.5,16,4
3769,21,22,4,2,2,0.5,16,4
3775,22,23,4,4,0,1.0,16,4
3783,23,24,4,4,0,1.0,16,4
3789,24,25,4,4,0,1.0,16,4
3797,25,26,4,3,1,0.75,16,4
3808,1,2,4,4,0,1.0,16,4
3818,2,3,4,3,1,0.75,16,4
3824,3,4,4,4,0,1.0,16,4
3834,4,5,4,3,1,0.75,16,4
3840,5,6,4,4,0,1.0,16,4
3850,6,7,4,4,0,1.0,16,4
3858,7,8,4,3,1,0.75,16,4
3864,8,9,4,3,1,0.75,16,4
3870,9,10,4,4,0,1.0,16,4
3876,10,11,4,4,0,1.0,16,4
3882,11,12,4,4,0,1.0,16,4
3888,12,13,4,3,1,0.75,16,4
3896,13,14,4,3,1,0.75,16,4
3904,14,15,4,3,1,0.75,16,4
3908,15,16,4,4,0,1.0,16,4
3918,16,17,4,3,1,0.75,16,4
3932,17,18,4,2,2,0.5,16,4
3936,18,19,4,3,1,0.75,16,4
3944,19,20,4,3,1,0.75,16,4
3952,20,21,4,3,1,0.75,16,4
3960,21,22,4,2,2,0.5,16,4
3974,22,23,4,2,2,0.5,16,4
3976,23,24,4,4,0,1.0,16,4
3980,24,25,4,4,0,1.0,16,4
3992,25,26,4,3,1,0.75,16,4
4009,1,2,4,3,1,0.75,16,4
4019,2,3,4,3,1,0.75,16,4
4023,3,4,4,4,0,1.0,16,4
4027,4,5,4,3,1,0.75,16,4
4031,5,6,4,3,1,0.75,16,4
4035,6,7,4,3,1,0.75,16,4
4037,7,8,4,4,0,1.0,16,4
4041,8,9,4,3,1,0.75,16,4
4045,9,10,4,4,0,1.0,16,4
4051,10,11,4,4,0,1.0,16,4
4055,11,12,4,3,1,0.75,16,4
4059,12,13,4,4,0,1.0,16,4
4065,13,14,4,3,1,0.75,16,4
4075,14,15,4,3,1,0.75,16,4
4081,15,16,4,3,1,0.75,16,4
4091,16,17,4,3,1,0.75,16,4
4099,17,18,4,2,2,0.5,16,4
4101,18,19,4,4,0,1.0,16,4
4105,19,20,4,4,0,1.0,16,4
4109,20,21,4,4,0,1.0,16,4
4115,21,22,4,3,1,0.75,16,4
4123,22,23,4,4,0,1.0,16,4
4133,23,24,4,4,0,1.0,16,4
4141,24,25,4,3,1,0.75,16,4
4149,25,26,4,4,0,1.0,16,4
4164,1,2,4,4,0,1.0,16,4
4170,2,3,4,4,0,1.0,16,4
4180,3,4,4,4,0,1.0,16,4
4188,4,5,4,4,0,1.0,16,4
4194,5,6,4,4,0,1.0,16,4
4200,6,7,4,4,0,1.0,16,4
4202,7,8,4,4,0,1.0,16,4
4210,8,9,4,2,2,0.5,16,4
4218,9,10,4,3,1,0.75,16,4
4224,10,11,4,4,0,1.0,16,4
4230,11,12,4,2,2,0.5,16,4
4234,12,13,4,4,0,1.0,16,4
4240,13,14,4,4,0,1.0,16,4
4242,14,15,4,4,0,1.0,16,4
4248,15,16,4,3,1,0.75,16,4
4254,16,17,4,3,1,0.75,16,4
4260,17,18,4,4,0,1.0,16,4
4262,18,19,4,4,0,1.0,16,4
4266,19,20,4,4,0,1.0,16,4
4270,20,21,4,4,0,1.0,16,4
4274,21,22,4,3,1,0.75,16,4
4278,22,23,4,3,1,0.75,16,4
4282,23,24,4,4,0,1.0,16,4
4286,24,25,4,3,1,0.75,16,4
4292,25,26,4,4,0,1.0,16,4
4305,1,2,4,4,0,1.0,16,4
4313,2,3,4,4,0,1.0,16,4
4323,3,4,4,4,0,1.0,16,4
4333,4,5,4,3,1,0.75,16,4
4343,5,6,4,4,0,1.0,16,4
4355,6,7,4,3,1,0.75,16,4
4361,7,8,4,4,0,1.0,16,4
4367,8,9,4,3,1,0.75,16,4
4377,9,10,4,4,0,1.0,16,4
4387,10,11,4,4,0,1.0,16,4
4393,11,12,4,4,0,1.0,16,4
4401,12,13,4,4,0,1.0,16,4
4411,13,14,4,3,1,0.75,16,4
4419,14,15,4,4,0,1.0,16,4
4423,15,16,4,4,0,1.0,16,4
4435,16,17,4,3,1,0.75,16,4
4447,17,18,4,3,1,0.75,16,4
4455,18,19,4,4,0,1.0,16,4
4463,19,20,4,4,0,1.0,16,4
4465,20,21,4,4,0,1.0,16,4
4471,21,22,4,4,0,1.0,16,4
4481,22,23,4,4,0,1.0,16,4
4491,23,24,4,3,1,0.75,16,4
4501,24,25,4,3,1,0.75,16,4
4509,25,26,4,4,0,1.0,16,4
