prefetch_event_id,placement_event_id,target_layer_idx,stage,prefetch_candidate_count,issued_load_count,selected_expert_count,candidate_overlap_count,issued_overlap_count,candidate_overlap_ratio,issued_overlap_ratio,placement_assignment_count,candidate_overlap_assignment_count,issued_overlap_assignment_count,candidate_overlap_assignment_ratio,issued_overlap_assignment_ratio
2861,2862,2,decode,4,1,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2865,2866,3,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
2871,2872,4,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2881,2882,5,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2887,2888,6,decode,4,1,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
2893,2894,7,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2899,2900,8,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
2907,2908,9,decode,4,1,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2911,2912,10,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2917,2918,11,decode,4,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2923,2924,12,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
2933,2934,13,decode,4,1,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
2943,2944,14,decode,4,1,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
2953,2954,15,decode,4,2,6,1,1,0.25,0.5,6,1,1,0.16666666666666666,0.16666666666666666
2957,2958,16,decode,4,0,6,2,0,0.5,0.0,6,2,0,0.3333333333333333,0.0
2961,2962,17,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
2967,2968,18,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
2975,2976,19,decode,4,0,6,1,0,0.25,0.0,6,1,0,0.16666666666666666,0.0
2983,2984,20,decode,4,2,6,0,0,0.0,0.0,6,0,0,0.0,0.0
