event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
6021,17,18,8,8,0,1.0,16,8
6031,18,19,8,7,1,0.875,16,8
6041,19,20,8,7,1,0.875,16,8
6055,20,21,8,6,2,0.75,16,8
6065,21,22,8,7,1,0.875,16,8
6087,22,23,8,4,4,0.5,16,8
6099,23,24,8,6,2,0.75,16,8
6109,24,25,8,7,1,0.875,16,8
6121,25,26,8,6,2,0.75,16,8
6150,1,2,8,7,1,0.875,16,8
6163,2,3,8,7,1,0.875,16,8
6177,3,4,8,7,1,0.875,16,8
6193,4,5,8,6,2,0.75,16,8
6207,5,6,8,7,1,0.875,16,8
6221,6,7,8,8,0,1.0,16,8
6237,7,8,8,7,1,0.875,16,8
6253,8,9,8,6,2,0.75,16,8
6267,9,10,8,7,1,0.875,16,8
6281,10,11,8,7,1,0.875,16,8
6293,11,12,8,7,1,0.875,16,8
6309,12,13,8,6,2,0.75,16,8
6321,13,14,8,7,1,0.875,16,8
6333,14,15,8,8,0,1.0,16,8
6349,15,16,8,8,0,1.0,16,8
6365,16,17,8,7,1,0.875,16,8
6387,17,18,8,5,3,0.625,16,8
6400,18,19,8,7,1,0.875,16,8
6414,19,20,8,8,0,1.0,16,8
6432,20,21,8,7,1,0.875,16,8
6444,21,22,8,7,1,0.875,16,8
6462,22,23,8,7,1,0.875,16,8
6476,23,24,8,8,0,1.0,16,8
6494,24,25,8,5,3,0.625,16,8
6512,25,26,8,6,2,0.75,16,8
6541,1,2,8,7,1,0.875,16,8
6557,2,3,8,8,0,1.0,16,8
6576,3,4,8,6,2,0.75,16,8
6589,4,5,8,7,1,0.875,16,8
6605,5,6,8,6,2,0.75,16,8
6623,6,7,8,7,1,0.875,16,8
6641,7,8,8,6,2,0.75,16,8
6653,8,9,8,7,1,0.875,16,8
6667,9,10,8,6,2,0.75,16,8
6683,10,11,8,7,1,0.875,16,8
6697,11,12,8,6,2,0.75,16,8
6707,12,13,8,8,0,1.0,16,8
6715,13,14,8,8,0,1.0,16,8
6725,14,15,8,7,1,0.875,16,8
6737,15,16,8,6,2,0.75,16,8
6759,16,17,8,5,3,0.625,16,8
6773,17,18,8,7,1,0.875,16,8
6783,18,19,8,7,1,0.875,16,8
6795,19,20,8,7,1,0.875,16,8
6805,20,21,8,8,0,1.0,16,8
6819,21,22,8,5,3,0.625,16,8
6835,22,23,8,6,2,0.75,16,8
6847,23,24,8,6,2,0.75,16,8
6861,24,25,8,6,2,0.75,16,8
6877,25,26,8,6,2,0.75,16,8
6912,1,2,8,4,4,0.5,16,8
6928,2,3,8,8,0,1.0,16,8
6938,3,4,8,8,0,1.0,16,8
6946,4,5,8,8,0,1.0,16,8
6960,5,6,8,5,3,0.625,16,8
6974,6,7,8,6,2,0.75,16,8
6984,7,8,8,8,0,1.0,16,8
6998,8,9,8,7,1,0.875,16,8
7008,9,10,8,7,1,0.875,16,8
7020,10,11,8,6,2,0.75,16,8
7032,11,12,8,7,1,0.875,16,8
7042,12,13,8,8,0,1.0,16,8
7050,13,14,8,8,0,1.0,16,8
7060,14,15,8,7,1,0.875,16,8
7070,15,16,8,7,1,0.875,16,8
7082,16,17,8,8,0,1.0,16,8
7102,17,18,8,5,3,0.625,16,8
7116,18,19,8,6,2,0.75,16,8
7126,19,20,8,8,0,1.0,16,8
7134,20,21,8,8,0,1.0,16,8
7146,21,22,8,7,1,0.875,16,8
7158,22,23,8,8,0,1.0,16,8
7168,23,24,8,8,0,1.0,16,8
7176,24,25,8,8,0,1.0,16,8
7186,25,26,8,7,1,0.875,16,8
7211,1,2,8,6,2,0.75,16,8
7227,2,3,8,7,1,0.875,16,8
7247,3,4,8,6,2,0.75,16,8
7259,4,5,8,8,0,1.0,16,8
7269,5,6,8,8,0,1.0,16,8
7287,6,7,8,6,2,0.75,16,8
7299,7,8,8,8,0,1.0,16,8
7315,8,9,8,5,3,0.625,16,8
7325,9,10,8,8,0,1.0,16,8
7337,10,11,8,8,0,1.0,16,8
7349,11,12,8,7,1,0.875,16,8
7363,12,13,8,7,1,0.875,16,8
7375,13,14,8,8,0,1.0,16,8
7387,14,15,8,7,1,0.875,16,8
7399,15,16,8,6,2,0.75,16,8
7415,16,17,8,7,1,0.875,16,8
7433,17,18,8,7,1,0.875,16,8
7447,18,19,8,7,1,0.875,16,8
7459,19,20,8,8,0,1.0,16,8
7475,20,21,8,6,2,0.75,16,8
7487,21,22,8,7,1,0.875,16,8
7503,22,23,8,6,2,0.75,16,8
7513,23,24,8,7,1,0.875,16,8
7521,24,25,8,8,0,1.0,16,8
7529,25,26,8,8,0,1.0,16,8
7562,1,2,8,6,2,0.75,16,8
7580,2,3,8,7,1,0.875,16,8
7597,3,4,8,6,2,0.75,16,8
7613,4,5,8,7,1,0.875,16,8
7631,5,6,8,7,1,0.875,16,8
7647,6,7,8,7,1,0.875,16,8
7661,7,8,8,7,1,0.875,16,8
7677,8,9,8,8,0,1.0,16,8
7693,9,10,8,7,1,0.875,16,8
7711,10,11,8,7,1,0.875,16,8
7724,11,12,8,7,1,0.875,16,8
7736,12,13,8,8,0,1.0,16,8
7746,13,14,8,8,0,1.0,16,8
7756,14,15,8,8,0,1.0,16,8
7768,15,16,8,8,0,1.0,16,8
7784,16,17,8,6,2,0.75,16,8
7804,17,18,8,6,2,0.75,16,8
7820,18,19,8,7,1,0.875,16,8
7836,19,20,8,7,1,0.875,16,8
7848,20,21,8,8,0,1.0,16,8
7860,21,22,8,7,1,0.875,16,8
7872,22,23,8,7,1,0.875,16,8
7890,23,24,8,7,1,0.875,16,8
7906,24,25,8,6,2,0.75,16,8
7922,25,26,8,6,2,0.75,16,8
7949,1,2,8,6,2,0.75,16,8
7967,2,3,8,6,2,0.75,16,8
7975,3,4,8,8,0,1.0,16,8
7989,4,5,8,7,1,0.875,16,8
8005,5,6,8,6,2,0.75,16,8
8019,6,7,8,7,1,0.875,16,8
8035,7,8,8,6,2,0.75,16,8
8055,8,9,8,4,4,0.5,16,8
8071,9,10,8,5,3,0.625,16,8
8081,10,11,8,7,1,0.875,16,8
8093,11,12,8,6,2,0.75,16,8
8107,12,13,8,6,2,0.75,16,8
8117,13,14,8,8,0,1.0,16,8
8127,14,15,8,7,1,0.875,16,8
8143,15,16,8,5,3,0.625,16,8
8157,16,17,8,6,2,0.75,16,8
8173,17,18,8,6,2,0.75,16,8
8187,18,19,8,6,2,0.75,16,8
8207,19,20,8,5,3,0.625,16,8
8219,20,21,8,6,2,0.75,16,8
8233,21,22,8,6,2,0.75,16,8
8249,22,23,8,6,2,0.75,16,8
8263,23,24,8,7,1,0.875,16,8
8279,24,25,8,6,2,0.75,16,8
8295,25,26,8,5,3,0.625,16,8
8318,1,2,8,5,3,0.625,16,8
8332,2,3,8,8,0,1.0,16,8
8346,3,4,8,8,0,1.0,16,8
8360,4,5,8,7,1,0.875,16,8
8376,5,6,8,7,1,0.875,16,8
8386,6,7,8,8,0,1.0,16,8
8402,7,8,8,6,2,0.75,16,8
8422,8,9,8,4,4,0.5,16,8
8434,9,10,8,7,1,0.875,16,8
8446,10,11,8,7,1,0.875,16,8
8454,11,12,8,8,0,1.0,16,8
8464,12,13,8,7,1,0.875,16,8
8478,13,14,8,7,1,0.875,16,8
8492,14,15,8,7,1,0.875,16,8
8506,15,16,8,6,2,0.75,16,8
8520,16,17,8,6,2,0.75,16,8
8530,17,18,8,7,1,0.875,16,8
8548,18,19,8,4,4,0.5,16,8
8560,19,20,8,6,2,0.75,16,8
8570,20,21,8,7,1,0.875,16,8
8586,21,22,8,6,2,0.75,16,8
8596,22,23,8,7,1,0.875,16,8
8604,23,24,8,8,0,1.0,16,8
8616,24,25,8,7,1,0.875,16,8
8624,25,26,8,8,0,1.0,16,8
8647,1,2,8,7,1,0.875,16,8
8663,2,3,8,6,2,0.75,16,8
8681,3,4,8,7,1,0.875,16,8
8697,4,5,8,6,2,0.75,16,8
8711,5,6,8,6,2,0.75,16,8
8727,6,7,8,7,1,0.875,16,8
8737,7,8,8,7,1,0.875,16,8
8749,8,9,8,6,2,0.75,16,8
8759,9,10,8,7,1,0.875,16,8
8771,10,11,8,6,2,0.75,16,8
8779,11,12,8,8,0,1.0,16,8
8789,12,13,8,7,1,0.875,16,8
8801,13,14,8,7,1,0.875,16,8
8815,14,15,8,8,0,1.0,16,8
8829,15,16,8,6,2,0.75,16,8
8845,16,17,8,7,1,0.875,16,8
8857,17,18,8,7,1,0.875,16,8
8869,18,19,8,6,2,0.75,16,8
8885,19,20,8,7,1,0.875,16,8
8897,20,21,8,7,1,0.875,16,8
8919,21,22,8,5,3,0.625,16,8
8933,22,23,8,8,0,1.0,16,8
8945,23,24,8,8,0,1.0,16,8
8957,24,25,8,8,0,1.0,16,8
8973,25,26,8,6,2,0.75,16,8
8996,1,2,8,7,1,0.875,16,8
9016,2,3,8,6,2,0.75,16,8
9036,3,4,8,6,2,0.75,16,8
9056,4,5,8,6,2,0.75,16,8
9069,5,6,8,7,1,0.875,16,8
9087,6,7,8,7,1,0.875,16,8
9105,7,8,8,7,1,0.875,16,8
9115,8,9,8,8,0,1.0,16,8
9125,9,10,8,8,0,1.0,16,8
9137,10,11,8,8,0,1.0,16,8
9153,11,12,8,6,2,0.75,16,8
9167,12,13,8,7,1,0.875,16,8
9181,13,14,8,7,1,0.875,16,8
9197,14,15,8,7,1,0.875,16,8
9211,15,16,8,7,1,0.875,16,8
9225,16,17,8,7,1,0.875,16,8
9241,17,18,8,7,1,0.875,16,8
9255,18,19,8,7,1,0.875,16,8
9273,19,20,8,7,1,0.875,16,8
9285,20,21,8,7,1,0.875,16,8
9301,21,22,8,7,1,0.875,16,8
9317,22,23,8,8,0,1.0,16,8
9331,23,24,8,8,0,1.0,16,8
9343,24,25,8,8,0,1.0,16,8
9355,25,26,8,7,1,0.875,16,8
9380,1,2,8,7,1,0.875,16,8
9396,2,3,8,6,2,0.75,16,8
9412,3,4,8,6,2,0.75,16,8
9428,4,5,8,6,2,0.75,16,8
9446,5,6,8,4,4,0.5,16,8
9462,6,7,8,8,0,1.0,16,8
9476,7,8,8,6,2,0.75,16,8
9492,8,9,8,7,1,0.875,16,8
9508,9,10,8,6,2,0.75,16,8
9524,10,11,8,6,2,0.75,16,8
9538,11,12,8,6,2,0.75,16,8
9552,12,13,8,5,3,0.625,16,8
9564,13,14,8,7,1,0.875,16,8
9578,14,15,8,7,1,0.875,16,8
9590,15,16,8,7,1,0.875,16,8
9606,16,17,8,6,2,0.75,16,8
9622,17,18,8,6,2,0.75,16,8
9636,18,19,8,6,2,0.75,16,8
9652,19,20,8,7,1,0.875,16,8
9666,20,21,8,6,2,0.75,16,8
9678,21,22,8,6,2,0.75,16,8
9696,22,23,8,7,1,0.875,16,8
9714,23,24,8,6,2,0.75,16,8
9728,24,25,8,8,0,1.0,16,8
9744,25,26,8,6,2,0.75,16,8
9763,1,2,8,8,0,1.0,16,8
9779,2,3,8,6,2,0.75,16,8
9793,3,4,8,7,1,0.875,16,8
9803,4,5,8,7,1,0.875,16,8
9819,5,6,8,7,1,0.875,16,8
9837,6,7,8,7,1,0.875,16,8
9851,7,8,8,7,1,0.875,16,8
9865,8,9,8,7,1,0.875,16,8
9877,9,10,8,6,2,0.75,16,8
9889,10,11,8,7,1,0.875,16,8
9901,11,12,8,7,1,0.875,16,8
9911,12,13,8,7,1,0.875,16,8
9925,13,14,8,8,0,1.0,16,8
9935,14,15,8,8,0,1.0,16,8
9947,15,16,8,7,1,0.875,16,8
9957,16,17,8,8,0,1.0,16,8
9971,17,18,8,7,1,0.875,16,8
9985,18,19,8,5,3,0.625,16,8
9997,19,20,8,7,1,0.875,16,8
10013,20,21,8,6,2,0.75,16,8
10023,21,22,8,7,1,0.875,16,8
10031,22,23,8,8,0,1.0,16,8
10045,23,24,8,7,1,0.875,16,8
10055,24,25,8,8,0,1.0,16,8
10067,25,26,8,7,1,0.875,16,8
10092,1,2,8,8,0,1.0,16,8
10100,2,3,8,8,0,1.0,16,8
10112,3,4,8,7,1,0.875,16,8
10130,4,5,8,5,3,0.625,16,8
10144,5,6,8,5,3,0.625,16,8
10156,6,7,8,7,1,0.875,16,8
10170,7,8,8,7,1,0.875,16,8
10182,8,9,8,7,1,0.875,16,8
10198,9,10,8,5,3,0.625,16,8
10214,10,11,8,5,3,0.625,16,8
10226,11,12,8,6,2,0.75,16,8
10236,12,13,8,7,1,0.875,16,8
10248,13,14,8,6,2,0.75,16,8
10264,14,15,8,6,2,0.75,16,8
10274,15,16,8,8,0,1.0,16,8
10290,16,17,8,7,1,0.875,16,8
10302,17,18,8,6,2,0.75,16,8
10314,18,19,8,7,1,0.875,16,8
10326,19,20,8,6,2,0.75,16,8
10342,20,21,8,6,2,0.75,16,8
10354,21,22,8,6,2,0.75,16,8
10366,22,23,8,7,1,0.875,16,8
10378,23,24,8,8,0,1.0,16,8
10392,24,25,8,8,0,1.0,16,8
10402,25,26,8,8,0,1.0,16,8
10425,1,2,8,8,0,1.0,16,8
10439,2,3,8,7,1,0.875,16,8
10453,3,4,8,7,1,0.875,16,8
10467,4,5,8,7,1,0.875,16,8
10479,5,6,8,7,1,0.875,16,8
10487,6,7,8,8,0,1.0,16,8
10495,7,8,8,8,0,1.0,16,8
10507,8,9,8,7,1,0.875,16,8
10525,9,10,8,5,3,0.625,16,8
10539,10,11,8,8,0,1.0,16,8
10553,11,12,8,8,0,1.0,16,8
10565,12,13,8,7,1,0.875,16,8
10577,13,14,8,7,1,0.875,16,8
10589,14,15,8,7,1,0.875,16,8
10603,15,16,8,8,0,1.0,16,8
10617,16,17,8,7,1,0.875,16,8
10631,17,18,8,8,0,1.0,16,8
10645,18,19,8,7,1,0.875,16,8
10657,19,20,8,8,0,1.0,16,8
10669,20,21,8,7,1,0.875,16,8
10681,21,22,8,7,1,0.875,16,8
10697,22,23,8,8,0,1.0,16,8
10710,23,24,8,8,0,1.0,16,8
10722,24,25,8,8,0,1.0,16,8
10736,25,26,8,7,1,0.875,16,8
10765,1,2,8,6,2,0.75,16,8
10783,2,3,8,7,1,0.875,16,8
10798,3,4,8,8,0,1.0,16,8
10816,4,5,8,7,1,0.875,16,8
10830,5,6,8,7,1,0.875,16,8
10844,6,7,8,7,1,0.875,16,8
10858,7,8,8,6,2,0.75,16,8
10870,8,9,8,7,1,0.875,16,8
10884,9,10,8,7,1,0.875,16,8
10898,10,11,8,8,0,1.0,16,8
10914,11,12,8,6,2,0.75,16,8
10930,12,13,8,5,3,0.625,16,8
10948,13,14,8,7,1,0.875,16,8
10964,14,15,8,6,2,0.75,16,8
10980,15,16,8,8,0,1.0,16,8
10996,16,17,8,6,2,0.75,16,8
11012,17,18,8,7,1,0.875,16,8
11024,18,19,8,7,1,0.875,16,8
11038,19,20,8,5,3,0.625,16,8
11052,20,21,8,8,0,1.0,16,8
11068,21,22,8,6,2,0.75,16,8
11082,22,23,8,8,0,1.0,16,8
11096,23,24,8,6,2,0.75,16,8
11110,24,25,8,6,2,0.75,16,8
11128,25,26,8,7,1,0.875,16,8
11157,1,2,8,8,0,1.0,16,8
11177,2,3,8,6,2,0.75,16,8
11196,3,4,8,6,2,0.75,16,8
11216,4,5,8,6,2,0.75,16,8
11232,5,6,8,7,1,0.875,16,8
11248,6,7,8,8,0,1.0,16,8
11268,7,8,8,6,2,0.75,16,8
11288,8,9,8,6,2,0.75,16,8
11305,9,10,8,7,1,0.875,16,8
11323,10,11,8,7,1,0.875,16,8
11343,11,12,8,6,2,0.75,16,8
11361,12,13,8,6,2,0.75,16,8
11377,13,14,8,6,2,0.75,16,8
11395,14,15,8,7,1,0.875,16,8
11409,15,16,8,6,2,0.75,16,8
11427,16,17,8,6,2,0.75,16,8
11445,17,18,8,7,1,0.875,16,8
11458,18,19,8,8,0,1.0,16,8
11474,19,20,8,7,1,0.875,16,8
11488,20,21,8,7,1,0.875,16,8
11506,21,22,8,6,2,0.75,16,8
11522,22,23,8,8,0,1.0,16,8
11541,23,24,8,6,2,0.75,16,8
11560,24,25,8,6,2,0.75,16,8
11577,25,26,8,7,1,0.875,16,8
