event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
5605,23,24,8,7,1,0.875,56,8
5613,24,25,8,8,0,1.0,56,8
5621,25,26,8,8,0,1.0,56,8
5640,1,2,8,7,1,0.875,56,8
5650,2,3,8,7,1,0.875,56,8
5658,3,4,8,8,0,1.0,56,8
5666,4,5,8,8,0,1.0,56,8
5674,5,6,8,8,0,1.0,56,8
5682,6,7,8,8,0,1.0,56,8
5690,7,8,8,8,0,1.0,56,8
5698,8,9,8,8,0,1.0,56,8
5706,9,10,8,8,0,1.0,56,8
5714,10,11,8,8,0,1.0,56,8
5722,11,12,8,8,0,1.0,56,8
5730,12,13,8,8,0,1.0,56,8
5740,13,14,8,7,1,0.875,56,8
5748,14,15,8,8,0,1.0,56,8
5756,15,16,8,8,0,1.0,56,8
5764,16,17,8,8,0,1.0,56,8
5772,17,18,8,8,0,1.0,56,8
5780,18,19,8,8,0,1.0,56,8
5788,19,20,8,8,0,1.0,56,8
5796,20,21,8,8,0,1.0,56,8
5804,21,22,8,8,0,1.0,56,8
5812,22,23,8,8,0,1.0,56,8
5820,23,24,8,8,0,1.0,56,8
5828,24,25,8,8,0,1.0,56,8
5836,25,26,8,8,0,1.0,56,8
5851,1,2,8,8,0,1.0,56,8
5859,2,3,8,8,0,1.0,56,8
5867,3,4,8,8,0,1.0,56,8
5875,4,5,8,8,0,1.0,56,8
5883,5,6,8,8,0,1.0,56,8
5891,6,7,8,8,0,1.0,56,8
5899,7,8,8,8,0,1.0,56,8
5907,8,9,8,8,0,1.0,56,8
5917,9,10,8,7,1,0.875,56,8
5925,10,11,8,8,0,1.0,56,8
5933,11,12,8,8,0,1.0,56,8
5941,12,13,8,8,0,1.0,56,8
5949,13,14,8,8,0,1.0,56,8
5957,14,15,8,8,0,1.0,56,8
5965,15,16,8,8,0,1.0,56,8
5977,16,17,8,7,1,0.875,56,8
5985,17,18,8,8,0,1.0,56,8
5993,18,19,8,8,0,1.0,56,8
6001,19,20,8,8,0,1.0,56,8
6009,20,21,8,8,0,1.0,56,8
6017,21,22,8,8,0,1.0,56,8
6025,22,23,8,8,0,1.0,56,8
6033,23,24,8,8,0,1.0,56,8
6043,24,25,8,8,0,1.0,56,8
6051,25,26,8,8,0,1.0,56,8
6066,1,2,8,8,0,1.0,56,8
6074,2,3,8,8,0,1.0,56,8
6082,3,4,8,8,0,1.0,56,8
6090,4,5,8,8,0,1.0,56,8
6098,5,6,8,8,0,1.0,56,8
6106,6,7,8,8,0,1.0,56,8
6114,7,8,8,8,0,1.0,56,8
6126,8,9,8,6,2,0.75,56,8
6136,9,10,8,7,1,0.875,56,8
6144,10,11,8,8,0,1.0,56,8
6156,11,12,8,6,2,0.75,56,8
6164,12,13,8,8,0,1.0,56,8
6172,13,14,8,8,0,1.0,56,8
6180,14,15,8,8,0,1.0,56,8
6188,15,16,8,8,0,1.0,56,8
6196,16,17,8,8,0,1.0,56,8
6204,17,18,8,8,0,1.0,56,8
6212,18,19,8,8,0,1.0,56,8
6222,19,20,8,7,1,0.875,56,8
6232,20,21,8,7,1,0.875,56,8
6240,21,22,8,8,0,1.0,56,8
6248,22,23,8,8,0,1.0,56,8
6256,23,24,8,8,0,1.0,56,8
6264,24,25,8,8,0,1.0,56,8
6276,25,26,8,7,1,0.875,56,8
6293,1,2,8,7,1,0.875,56,8
6307,2,3,8,6,2,0.75,56,8
6317,3,4,8,8,0,1.0,56,8
6325,4,5,8,8,0,1.0,56,8
6333,5,6,8,8,0,1.0,56,8
6341,6,7,8,8,0,1.0,56,8
6349,7,8,8,8,0,1.0,56,8
6357,8,9,8,8,0,1.0,56,8
6365,9,10,8,8,0,1.0,56,8
6373,10,11,8,8,0,1.0,56,8
6381,11,12,8,8,0,1.0,56,8
6391,12,13,8,7,1,0.875,56,8
6399,13,14,8,8,0,1.0,56,8
6407,14,15,8,8,0,1.0,56,8
6415,15,16,8,8,0,1.0,56,8
6425,16,17,8,8,0,1.0,56,8
6435,17,18,8,7,1,0.875,56,8
6443,18,19,8,8,0,1.0,56,8
6453,19,20,8,7,1,0.875,56,8
6461,20,21,8,8,0,1.0,56,8
6469,21,22,8,8,0,1.0,56,8
6477,22,23,8,8,0,1.0,56,8
6485,23,24,8,8,0,1.0,56,8
6495,24,25,8,7,1,0.875,56,8
6503,25,26,8,8,0,1.0,56,8
6518,1,2,8,8,0,1.0,56,8
6526,2,3,8,8,0,1.0,56,8
6534,3,4,8,8,0,1.0,56,8
6542,4,5,8,8,0,1.0,56,8
6550,5,6,8,8,0,1.0,56,8
6558,6,7,8,8,0,1.0,56,8
6566,7,8,8,8,0,1.0,56,8
6574,8,9,8,8,0,1.0,56,8
6582,9,10,8,8,0,1.0,56,8
6590,10,11,8,8,0,1.0,56,8
6598,11,12,8,8,0,1.0,56,8
6606,12,13,8,8,0,1.0,56,8
6616,13,14,8,7,1,0.875,56,8
6624,14,15,8,8,0,1.0,56,8
6632,15,16,8,8,0,1.0,56,8
6640,16,17,8,8,0,1.0,56,8
6648,17,18,8,8,0,1.0,56,8
6656,18,19,8,8,0,1.0,56,8
6664,19,20,8,8,0,1.0,56,8
6674,20,21,8,7,1,0.875,56,8
6682,21,22,8,8,0,1.0,56,8
6690,22,23,8,8,0,1.0,56,8
6698,23,24,8,8,0,1.0,56,8
6708,24,25,8,8,0,1.0,56,8
6718,25,26,8,7,1,0.875,56,8
6737,1,2,8,7,1,0.875,56,8
6747,2,3,8,8,0,1.0,56,8
6755,3,4,8,8,0,1.0,56,8
6763,4,5,8,8,0,1.0,56,8
6771,5,6,8,8,0,1.0,56,8
6781,6,7,8,7,1,0.875,56,8
6791,7,8,8,7,1,0.875,56,8
6801,8,9,8,8,0,1.0,56,8
6809,9,10,8,8,0,1.0,56,8
6817,10,11,8,8,0,1.0,56,8
6827,11,12,8,7,1,0.875,56,8
6835,12,13,8,8,0,1.0,56,8
6845,13,14,8,7,1,0.875,56,8
6853,14,15,8,8,0,1.0,56,8
6861,15,16,8,8,0,1.0,56,8
6869,16,17,8,8,0,1.0,56,8
6877,17,18,8,8,0,1.0,56,8
6887,18,19,8,7,1,0.875,56,8
6897,19,20,8,8,0,1.0,56,8
6905,20,21,8,8,0,1.0,56,8
6915,21,22,8,7,1,0.875,56,8
6923,22,23,8,8,0,1.0,56,8
6931,23,24,8,8,0,1.0,56,8
6939,24,25,8,8,0,1.0,56,8
6947,25,26,8,8,0,1.0,56,8
6964,1,2,8,7,1,0.875,56,8
6972,2,3,8,8,0,1.0,56,8
6982,3,4,8,8,0,1.0,56,8
6990,4,5,8,8,0,1.0,56,8
6998,5,6,8,8,0,1.0,56,8
7006,6,7,8,8,0,1.0,56,8
7014,7,8,8,8,0,1.0,56,8
7022,8,9,8,8,0,1.0,56,8
7030,9,10,8,8,0,1.0,56,8
7038,10,11,8,8,0,1.0,56,8
7048,11,12,8,7,1,0.875,56,8
7056,12,13,8,8,0,1.0,56,8
7064,13,14,8,8,0,1.0,56,8
7072,14,15,8,8,0,1.0,56,8
7080,15,16,8,8,0,1.0,56,8
7090,16,17,8,7,1,0.875,56,8
7098,17,18,8,8,0,1.0,56,8
7106,18,19,8,8,0,1.0,56,8
7114,19,20,8,8,0,1.0,56,8
7124,20,21,8,8,0,1.0,56,8
7132,21,22,8,8,0,1.0,56,8
7142,22,23,8,7,1,0.875,56,8
7150,23,24,8,8,0,1.0,56,8
7158,24,25,8,8,0,1.0,56,8
7166,25,26,8,8,0,1.0,56,8
7181,1,2,8,8,0,1.0,56,8
7193,2,3,8,8,0,1.0,56,8
7201,3,4,8,8,0,1.0,56,8
7209,4,5,8,8,0,1.0,56,8
7217,5,6,8,8,0,1.0,56,8
7225,6,7,8,8,0,1.0,56,8
7235,7,8,8,7,1,0.875,56,8
7243,8,9,8,8,0,1.0,56,8
7251,9,10,8,8,0,1.0,56,8
7261,10,11,8,7,1,0.875,56,8
7269,11,12,8,8,0,1.0,56,8
7277,12,13,8,8,0,1.0,56,8
7285,13,14,8,8,0,1.0,56,8
7293,14,15,8,8,0,1.0,56,8
7301,15,16,8,8,0,1.0,56,8
7309,16,17,8,8,0,1.0,56,8
7317,17,18,8,8,0,1.0,56,8
7325,18,19,8,8,0,1.0,56,8
7333,19,20,8,8,0,1.0,56,8
7343,20,21,8,8,0,1.0,56,8
7351,21,22,8,8,0,1.0,56,8
7359,22,23,8,8,0,1.0,56,8
7367,23,24,8,8,0,1.0,56,8
7375,24,25,8,8,0,1.0,56,8
7383,25,26,8,8,0,1.0,56,8
7398,1,2,8,8,0,1.0,56,8
7406,2,3,8,8,0,1.0,56,8
7416,3,4,8,7,1,0.875,56,8
7424,4,5,8,8,0,1.0,56,8
7432,5,6,8,8,0,1.0,56,8
7440,6,7,8,8,0,1.0,56,8
7452,7,8,8,7,1,0.875,56,8
7460,8,9,8,8,0,1.0,56,8
7470,9,10,8,7,1,0.875,56,8
7478,10,11,8,8,0,1.0,56,8
7486,11,12,8,8,0,1.0,56,8
7494,12,13,8,8,0,1.0,56,8
7504,13,14,8,8,0,1.0,56,8
7512,14,15,8,8,0,1.0,56,8
7520,15,16,8,8,0,1.0,56,8
7528,16,17,8,8,0,1.0,56,8
7536,17,18,8,8,0,1.0,56,8
7544,18,19,8,8,0,1.0,56,8
7556,19,20,8,6,2,0.75,56,8
7564,20,21,8,8,0,1.0,56,8
7572,21,22,8,8,0,1.0,56,8
7580,22,23,8,8,0,1.0,56,8
7588,23,24,8,8,0,1.0,56,8
7596,24,25,8,8,0,1.0,56,8
7604,25,26,8,8,0,1.0,56,8
7623,1,2,8,7,1,0.875,56,8
7631,2,3,8,8,0,1.0,56,8
7639,3,4,8,8,0,1.0,56,8
7647,4,5,8,8,0,1.0,56,8
7655,5,6,8,8,0,1.0,56,8
7663,6,7,8,8,0,1.0,56,8
7673,7,8,8,7,1,0.875,56,8
7681,8,9,8,8,0,1.0,56,8
7689,9,10,8,8,0,1.0,56,8
7697,10,11,8,8,0,1.0,56,8
7705,11,12,8,8,0,1.0,56,8
7713,12,13,8,8,0,1.0,56,8
7721,13,14,8,8,0,1.0,56,8
7729,14,15,8,8,0,1.0,56,8
7737,15,16,8,8,0,1.0,56,8
7745,16,17,8,8,0,1.0,56,8
7755,17,18,8,7,1,0.875,56,8
7763,18,19,8,8,0,1.0,56,8
7771,19,20,8,8,0,1.0,56,8
7779,20,21,8,8,0,1.0,56,8
7787,21,22,8,8,0,1.0,56,8
7795,22,23,8,8,0,1.0,56,8
7805,23,24,8,7,1,0.875,56,8
7813,24,25,8,8,0,1.0,56,8
7821,25,26,8,8,0,1.0,56,8
7836,1,2,8,8,0,1.0,56,8
7844,2,3,8,8,0,1.0,56,8
7852,3,4,8,8,0,1.0,56,8
7860,4,5,8,8,0,1.0,56,8
7868,5,6,8,8,0,1.0,56,8
7876,6,7,8,8,0,1.0,56,8
7884,7,8,8,8,0,1.0,56,8
7892,8,9,8,8,0,1.0,56,8
7900,9,10,8,8,0,1.0,56,8
7908,10,11,8,8,0,1.0,56,8
7916,11,12,8,8,0,1.0,56,8
7924,12,13,8,8,0,1.0,56,8
7932,13,14,8,8,0,1.0,56,8
7940,14,15,8,8,0,1.0,56,8
7948,15,16,8,8,0,1.0,56,8
7956,16,17,8,8,0,1.0,56,8
7964,17,18,8,8,0,1.0,56,8
7972,18,19,8,8,0,1.0,56,8
7980,19,20,8,8,0,1.0,56,8
7988,20,21,8,8,0,1.0,56,8
7996,21,22,8,8,0,1.0,56,8
8004,22,23,8,8,0,1.0,56,8
8012,23,24,8,8,0,1.0,56,8
8020,24,25,8,8,0,1.0,56,8
8028,25,26,8,8,0,1.0,56,8
8043,1,2,8,8,0,1.0,56,8
8051,2,3,8,8,0,1.0,56,8
8059,3,4,8,8,0,1.0,56,8
8067,4,5,8,8,0,1.0,56,8
8075,5,6,8,8,0,1.0,56,8
8083,6,7,8,8,0,1.0,56,8
8091,7,8,8,8,0,1.0,56,8
8101,8,9,8,7,1,0.875,56,8
8109,9,10,8,8,0,1.0,56,8
8117,10,11,8,8,0,1.0,56,8
8125,11,12,8,8,0,1.0,56,8
8133,12,13,8,8,0,1.0,56,8
8141,13,14,8,8,0,1.0,56,8
8149,14,15,8,8,0,1.0,56,8
8157,15,16,8,8,0,1.0,56,8
8167,16,17,8,7,1,0.875,56,8
8175,17,18,8,8,0,1.0,56,8
8183,18,19,8,8,0,1.0,56,8
8193,19,20,8,7,1,0.875,56,8
8201,20,21,8,8,0,1.0,56,8
8211,21,22,8,8,0,1.0,56,8
8219,22,23,8,8,0,1.0,56,8
8227,23,24,8,8,0,1.0,56,8
8237,24,25,8,7,1,0.875,56,8
8245,25,26,8,8,0,1.0,56,8
8260,1,2,8,8,0,1.0,56,8
8268,2,3,8,8,0,1.0,56,8
8276,3,4,8,8,0,1.0,56,8
8284,4,5,8,8,0,1.0,56,8
8292,5,6,8,8,0,1.0,56,8
8302,6,7,8,7,1,0.875,56,8
8310,7,8,8,8,0,1.0,56,8
8318,8,9,8,8,0,1.0,56,8
8326,9,10,8,8,0,1.0,56,8
8334,10,11,8,8,0,1.0,56,8
8344,11,12,8,7,1,0.875,56,8
8352,12,13,8,8,0,1.0,56,8
8360,13,14,8,8,0,1.0,56,8
8368,14,15,8,8,0,1.0,56,8
8380,15,16,8,6,2,0.75,56,8
8388,16,17,8,8,0,1.0,56,8
8396,17,18,8,8,0,1.0,56,8
8404,18,19,8,8,0,1.0,56,8
8412,19,20,8,8,0,1.0,56,8
8420,20,21,8,8,0,1.0,56,8
8428,21,22,8,8,0,1.0,56,8
8436,22,23,8,8,0,1.0,56,8
8444,23,24,8,8,0,1.0,56,8
8452,24,25,8,8,0,1.0,56,8
8460,25,26,8,8,0,1.0,56,8
8475,1,2,8,8,0,1.0,56,8
8483,2,3,8,8,0,1.0,56,8
8491,3,4,8,8,0,1.0,56,8
8499,4,5,8,8,0,1.0,56,8
8507,5,6,8,8,0,1.0,56,8
8515,6,7,8,8,0,1.0,56,8
8523,7,8,8,8,0,1.0,56,8
8531,8,9,8,8,0,1.0,56,8
8539,9,10,8,8,0,1.0,56,8
8547,10,11,8,8,0,1.0,56,8
8555,11,12,8,8,0,1.0,56,8
8563,12,13,8,8,0,1.0,56,8
8571,13,14,8,8,0,1.0,56,8
8579,14,15,8,8,0,1.0,56,8
8587,15,16,8,8,0,1.0,56,8
8595,16,17,8,8,0,1.0,56,8
8603,17,18,8,8,0,1.0,56,8
8611,18,19,8,8,0,1.0,56,8
8619,19,20,8,8,0,1.0,56,8
8627,20,21,8,8,0,1.0,56,8
8635,21,22,8,8,0,1.0,56,8
8643,22,23,8,8,0,1.0,56,8
8651,23,24,8,8,0,1.0,56,8
8659,24,25,8,8,0,1.0,56,8
8667,25,26,8,8,0,1.0,56,8
8684,1,2,8,8,0,1.0,56,8
8692,2,3,8,8,0,1.0,56,8
8700,3,4,8,8,0,1.0,56,8
8708,4,5,8,8,0,1.0,56,8
8716,5,6,8,8,0,1.0,56,8
8724,6,7,8,8,0,1.0,56,8
8732,7,8,8,8,0,1.0,56,8
8740,8,9,8,8,0,1.0,56,8
8748,9,10,8,8,0,1.0,56,8
8756,10,11,8,8,0,1.0,56,8
8764,11,12,8,8,0,1.0,56,8
8772,12,13,8,8,0,1.0,56,8
8780,13,14,8,8,0,1.0,56,8
8788,14,15,8,8,0,1.0,56,8
8796,15,16,8,8,0,1.0,56,8
8804,16,17,8,8,0,1.0,56,8
8812,17,18,8,8,0,1.0,56,8
8820,18,19,8,8,0,1.0,56,8
8828,19,20,8,8,0,1.0,56,8
8836,20,21,8,8,0,1.0,56,8
8846,21,22,8,7,1,0.875,56,8
8856,22,23,8,7,1,0.875,56,8
8864,23,24,8,8,0,1.0,56,8
8874,24,25,8,7,1,0.875,56,8
8882,25,26,8,8,0,1.0,56,8
