prefetch_event_id,placement_event_id,target_layer_idx,stage,prefetch_candidate_count,issued_load_count,selected_expert_count,candidate_overlap_count,issued_overlap_count,candidate_overlap_ratio,issued_overlap_ratio,placement_assignment_count,candidate_overlap_assignment_count,issued_overlap_assignment_count,candidate_overlap_assignment_ratio,issued_overlap_assignment_ratio
2859,2860,2,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2863,2864,3,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2869,2870,4,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2879,2880,5,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2883,2884,6,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2889,2890,7,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2895,2896,8,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2901,2902,9,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2905,2906,10,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2911,2912,11,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2917,2918,12,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2925,2926,13,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2933,2934,14,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2939,2940,15,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2945,2946,16,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2949,2950,17,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2955,2956,18,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2963,2964,19,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2967,2968,20,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2973,2974,21,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2979,2980,22,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2985,2986,23,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2991,2992,24,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
2999,3000,25,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3005,3006,26,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3024,3025,2,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3030,3031,3,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3038,3039,4,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3046,3047,5,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3052,3053,6,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3058,3059,7,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3068,3069,8,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3074,3075,9,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3078,3079,10,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3082,3083,11,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3088,3089,12,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3096,3097,13,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3104,3105,14,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3110,3111,15,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3114,3115,16,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3124,3125,17,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3130,3131,18,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3132,3133,19,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3136,3137,20,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3140,3141,21,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3148,3149,22,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3154,3155,23,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3160,3161,24,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3170,3171,25,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3176,3177,26,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3191,3192,2,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3193,3194,3,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3197,3198,4,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3203,3204,5,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3207,3208,6,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3209,3210,7,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3211,3212,8,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3215,3216,9,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3217,3218,10,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3223,3224,11,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3229,3230,12,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3233,3234,13,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3243,3244,14,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3251,3252,15,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3255,3256,16,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3265,3266,17,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3275,3276,18,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3281,3282,19,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3287,3288,20,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3295,3296,21,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3303,3304,22,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3311,3312,23,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3321,3322,24,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3325,3326,25,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3333,3334,26,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3346,3347,2,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3356,3357,3,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3364,3365,4,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3370,3371,5,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3376,3377,6,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3386,3387,7,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3396,3397,8,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3400,3401,9,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3406,3407,10,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3414,3415,11,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3420,3421,12,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3426,3427,13,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3432,3433,14,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3436,3437,15,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3440,3441,16,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3446,3447,17,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3452,3453,18,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3456,3457,19,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3462,3463,20,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3470,3471,21,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3476,3477,22,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3484,3485,23,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3490,3491,24,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3494,3495,25,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3498,3499,26,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3511,3512,2,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3515,3516,3,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3521,3522,4,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3527,3528,5,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3531,3532,6,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3535,3536,7,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3537,3538,8,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3539,3540,9,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3543,3544,10,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3545,3546,11,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3549,3550,12,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3555,3556,13,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3557,3558,14,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3561,3562,15,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3565,3566,16,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3569,3570,17,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3573,3574,18,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3579,3580,19,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3589,3590,20,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3591,3592,21,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3593,3594,22,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3603,3604,23,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3611,3612,24,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3617,3618,25,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3623,3624,26,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3634,3635,2,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3642,3643,3,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3650,3651,4,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3658,3659,5,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3664,3665,6,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3674,3675,7,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3678,3679,8,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3682,3683,9,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3688,3689,10,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3694,3695,11,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3702,3703,12,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3706,3707,13,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3714,3715,14,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3718,3719,15,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3724,3725,16,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3732,3733,17,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3742,3743,18,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3748,3749,19,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3754,3755,20,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3762,3763,21,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3768,3769,22,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3774,3775,23,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3782,3783,24,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3788,3789,25,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3796,3797,26,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3811,3812,2,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3819,3820,3,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3823,3824,4,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3827,3828,5,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3829,3830,6,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3831,3832,7,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3833,3834,8,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3835,3836,9,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3841,3842,10,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3845,3846,11,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3849,3850,12,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3853,3854,13,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3861,3862,14,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3867,3868,15,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3871,3872,16,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3879,3880,17,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3883,3884,18,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3887,3888,19,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3891,3892,20,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3895,3896,21,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3899,3900,22,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3907,3908,23,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3915,3916,24,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3921,3922,25,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3929,3930,26,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3938,3939,2,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3944,3945,3,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3954,3955,4,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3962,3963,5,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3968,3969,6,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3976,3977,7,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3978,3979,8,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3980,3981,9,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3984,3985,10,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3990,3991,11,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3992,3993,12,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3996,3997,13,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
4000,4001,14,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
4004,4005,15,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
4006,4007,16,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
4014,4015,17,decode,0,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
