prefetch_event_id,placement_event_id,target_layer_idx,stage,prefetch_candidate_count,issued_load_count,selected_expert_count,candidate_overlap_count,issued_overlap_count,candidate_overlap_ratio,issued_overlap_ratio,placement_assignment_count,candidate_overlap_assignment_count,issued_overlap_assignment_count,candidate_overlap_assignment_ratio,issued_overlap_assignment_ratio
3824,3825,2,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3828,3829,3,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3830,3831,4,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3832,3833,5,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3834,3835,6,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3836,3837,7,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3840,3841,8,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3844,3845,9,decode,8,1,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3846,3847,10,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3850,3851,11,decode,8,1,6,2,1,0.25,1.0,6,2,1,0.3333333333333333,0.16666666666666666
3852,3853,12,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3856,3857,13,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3860,3861,14,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3862,3863,15,decode,8,0,6,2,0,0.25,0.0,6,2,0,0.3333333333333333,0.0
3866,3867,16,decode,8,1,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3868,3869,17,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3870,3871,18,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3872,3873,19,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3874,3875,20,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3876,3877,21,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3878,3879,22,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
3880,3881,23,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3882,3883,24,decode,8,0,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3886,3887,25,decode,8,1,6,1,0,0.125,0.0,6,1,0,0.16666666666666666,0.0
3888,3889,26,decode,8,0,6,0,0,0.0,0.0,6,0,0,0.0,0.0
