event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
3253,24,25,8,6,2,0.75,48,8
3257,25,26,8,7,1,0.875,48,8
3268,1,2,8,6,2,0.75,48,8
3272,2,3,8,7,1,0.875,48,8
3274,3,4,8,8,0,1.0,48,8
3276,4,5,8,8,0,1.0,48,8
3278,5,6,8,8,0,1.0,48,8
3280,6,7,8,8,0,1.0,48,8
3284,7,8,8,7,1,0.875,48,8
3288,8,9,8,7,1,0.875,48,8
3290,9,10,8,8,0,1.0,48,8
3296,10,11,8,6,2,0.75,48,8
3300,11,12,8,8,0,1.0,48,8
3302,12,13,8,8,0,1.0,48,8
3306,13,14,8,7,1,0.875,48,8
3310,14,15,8,8,0,1.0,48,8
3314,15,16,8,8,0,1.0,48,8
3320,16,17,8,8,0,1.0,48,8
3322,17,18,8,8,0,1.0,48,8
3324,18,19,8,8,0,1.0,48,8
3326,19,20,8,8,0,1.0,48,8
3332,20,21,8,6,2,0.75,48,8
3336,21,22,8,8,0,1.0,48,8
3338,22,23,8,8,0,1.0,48,8
3346,23,24,8,7,1,0.875,48,8
3350,24,25,8,8,0,1.0,48,8
3354,25,26,8,8,0,1.0,48,8
3357,1,2,8,8,0,1.0,48,8
3361,2,3,8,8,0,1.0,48,8
3365,3,4,8,8,0,1.0,48,8
3367,4,5,8,8,0,1.0,48,8
3371,5,6,8,8,0,1.0,48,8
3375,6,7,8,8,0,1.0,48,8
3377,7,8,8,8,0,1.0,48,8
3379,8,9,8,8,0,1.0,48,8
3383,9,10,8,7,1,0.875,48,8
3385,10,11,8,8,0,1.0,48,8
3387,11,12,8,8,0,1.0,48,8
3393,12,13,8,6,2,0.75,48,8
3397,13,14,8,7,1,0.875,48,8
3399,14,15,8,8,0,1.0,48,8
3403,15,16,8,7,1,0.875,48,8
3409,16,17,8,6,2,0.75,48,8
3411,17,18,8,8,0,1.0,48,8
3415,18,19,8,7,1,0.875,48,8
3417,19,20,8,8,0,1.0,48,8
3421,20,21,8,7,1,0.875,48,8
3423,21,22,8,8,0,1.0,48,8
3425,22,23,8,8,0,1.0,48,8
3427,23,24,8,8,0,1.0,48,8
3431,24,25,8,8,0,1.0,48,8
3435,25,26,8,8,0,1.0,48,8
3440,1,2,8,8,0,1.0,48,8
3442,2,3,8,8,0,1.0,48,8
3448,3,4,8,6,2,0.75,48,8
3454,4,5,8,7,1,0.875,48,8
3456,5,6,8,8,0,1.0,48,8
3460,6,7,8,7,1,0.875,48,8
3462,7,8,8,8,0,1.0,48,8
3464,8,9,8,8,0,1.0,48,8
3466,9,10,8,8,0,1.0,48,8
3468,10,11,8,8,0,1.0,48,8
3470,11,12,8,8,0,1.0,48,8
3472,12,13,8,8,0,1.0,48,8
3478,13,14,8,6,2,0.75,48,8
3482,14,15,8,7,1,0.875,48,8
3486,15,16,8,8,0,1.0,48,8
3490,16,17,8,7,1,0.875,48,8
3492,17,18,8,8,0,1.0,48,8
3496,18,19,8,7,1,0.875,48,8
3498,19,20,8,8,0,1.0,48,8
3504,20,21,8,6,2,0.75,48,8
3506,21,22,8,8,0,1.0,48,8
3508,22,23,8,8,0,1.0,48,8
3510,23,24,8,8,0,1.0,48,8
3516,24,25,8,7,1,0.875,48,8
3524,25,26,8,7,1,0.875,48,8
3527,1,2,8,8,0,1.0,48,8
3531,2,3,8,8,0,1.0,48,8
3537,3,4,8,8,0,1.0,48,8
3539,4,5,8,8,0,1.0,48,8
3545,5,6,8,8,0,1.0,48,8
3553,6,7,8,8,0,1.0,48,8
3557,7,8,8,8,0,1.0,48,8
3559,8,9,8,8,0,1.0,48,8
3563,9,10,8,8,0,1.0,48,8
3567,10,11,8,8,0,1.0,48,8
3571,11,12,8,8,0,1.0,48,8
3573,12,13,8,8,0,1.0,48,8
3577,13,14,8,7,1,0.875,48,8
3581,14,15,8,8,0,1.0,48,8
3583,15,16,8,8,0,1.0,48,8
3585,16,17,8,8,0,1.0,48,8
3589,17,18,8,7,1,0.875,48,8
3593,18,19,8,7,1,0.875,48,8
3597,19,20,8,7,1,0.875,48,8
3599,20,21,8,8,0,1.0,48,8
3601,21,22,8,8,0,1.0,48,8
3605,22,23,8,7,1,0.875,48,8
3607,23,24,8,8,0,1.0,48,8
3611,24,25,8,8,0,1.0,48,8
3613,25,26,8,8,0,1.0,48,8
3624,1,2,8,6,2,0.75,48,8
3632,2,3,8,6,2,0.75,48,8
3634,3,4,8,8,0,1.0,48,8
3640,4,5,8,7,1,0.875,48,8
3644,5,6,8,7,1,0.875,48,8
3648,6,7,8,7,1,0.875,48,8
3654,7,8,8,6,2,0.75,48,8
3656,8,9,8,8,0,1.0,48,8
3658,9,10,8,8,0,1.0,48,8
3660,10,11,8,8,0,1.0,48,8
3666,11,12,8,6,2,0.75,48,8
3668,12,13,8,8,0,1.0,48,8
3676,13,14,8,6,2,0.75,48,8
3680,14,15,8,7,1,0.875,48,8
3684,15,16,8,7,1,0.875,48,8
3692,16,17,8,7,1,0.875,48,8
3696,17,18,8,7,1,0.875,48,8
3698,18,19,8,8,0,1.0,48,8
3706,19,20,8,6,2,0.75,48,8
3708,20,21,8,8,0,1.0,48,8
3714,21,22,8,7,1,0.875,48,8
3722,22,23,8,8,0,1.0,48,8
3728,23,24,8,7,1,0.875,48,8
3734,24,25,8,6,2,0.75,48,8
3736,25,26,8,8,0,1.0,48,8
3741,1,2,8,8,0,1.0,48,8
3745,2,3,8,8,0,1.0,48,8
3751,3,4,8,8,0,1.0,48,8
3757,4,5,8,7,1,0.875,48,8
3761,5,6,8,8,0,1.0,48,8
3763,6,7,8,8,0,1.0,48,8
3765,7,8,8,8,0,1.0,48,8
3767,8,9,8,8,0,1.0,48,8
3769,9,10,8,8,0,1.0,48,8
3773,10,11,8,8,0,1.0,48,8
3777,11,12,8,7,1,0.875,48,8
3779,12,13,8,8,0,1.0,48,8
3781,13,14,8,8,0,1.0,48,8
3785,14,15,8,7,1,0.875,48,8
3791,15,16,8,6,2,0.75,48,8
3795,16,17,8,7,1,0.875,48,8
3799,17,18,8,7,1,0.875,48,8
3801,18,19,8,8,0,1.0,48,8
3803,19,20,8,8,0,1.0,48,8
3805,20,21,8,8,0,1.0,48,8
3807,21,22,8,8,0,1.0,48,8
3809,22,23,8,8,0,1.0,48,8
3813,23,24,8,7,1,0.875,48,8
3815,24,25,8,8,0,1.0,48,8
3817,25,26,8,8,0,1.0,48,8
3824,1,2,8,7,1,0.875,48,8
3828,2,3,8,7,1,0.875,48,8
3830,3,4,8,8,0,1.0,48,8
3832,4,5,8,8,0,1.0,48,8
3834,5,6,8,8,0,1.0,48,8
3836,6,7,8,8,0,1.0,48,8
3840,7,8,8,7,1,0.875,48,8
3844,8,9,8,7,1,0.875,48,8
3846,9,10,8,8,0,1.0,48,8
3850,10,11,8,7,1,0.875,48,8
3852,11,12,8,8,0,1.0,48,8
3856,12,13,8,7,1,0.875,48,8
3860,13,14,8,7,1,0.875,48,8
3862,14,15,8,8,0,1.0,48,8
3866,15,16,8,7,1,0.875,48,8
3868,16,17,8,8,0,1.0,48,8
3870,17,18,8,8,0,1.0,48,8
3872,18,19,8,8,0,1.0,48,8
3874,19,20,8,8,0,1.0,48,8
3876,20,21,8,8,0,1.0,48,8
3878,21,22,8,8,0,1.0,48,8
3880,22,23,8,8,0,1.0,48,8
3882,23,24,8,8,0,1.0,48,8
3886,24,25,8,7,1,0.875,48,8
3888,25,26,8,8,0,1.0,48,8
