workload,policy,accesses,cache_hits,cache_hit_ratio,cache_hit_from_prefetch,prefetch_candidates,prefetch_rejected,prefetch_redundant,prefetch_already_pending,prefetch_issued,prefetch_used_timely,prefetch_used_late,prefetch_unused,timely_useful_candidate_ratio,timely_useful_issued_ratio,redundant_prefetch_ratio,late_prefetch_ratio,unused_prefetch_ratio,issued_late_prefetch_ratio,issued_unused_prefetch_ratio,ready_before_consume_ratio,stall_time,bytes_moved,prefetch_bytes_moved,demand_bytes_moved,evictions,prefetch_evictions,damaging_prefetch_evictions,eviction_damage_ratio,issue_f1_proxy,phenomenon_flag
router_trace_deepseek_v2,no_prefetch,1404,1041,0.7414529914529915,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.0,363,0,363,315,0,0,0.0,0.0,False
router_trace_deepseek_v2,history_prefetch,1404,1045,0.7443019943019943,21,4632,0,4506,66,60,21,34,5,0.0045336787564766836,0.35,0.9727979274611399,0.007340241796200345,0.001079447322970639,0.5666666666666667,0.08333333333333333,0.38181818181818183,1395.0,385,60,325,337,26,16,0.6153846153846154,0.006958250497017893,True
router_trace_deepseek_v2,utility_gate,1404,1041,0.7414529914529915,0,4632,142,4490,0,0,0,0,0,0.0,0.0,0.9693436960276338,0.0,0.0,0.0,0.0,0.0,1452.0,363,0,363,315,0,0,0.0,0.0,True
