event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
2859,1,2,0,0,0,0.0,16,0
2863,2,3,0,0,0,0.0,16,0
2869,3,4,0,0,0,0.0,16,0
2879,4,5,0,0,0,0.0,16,0
2883,5,6,0,0,0,0.0,16,0
2889,6,7,0,0,0,0.0,16,0
2895,7,8,0,0,0,0.0,16,0
2901,8,9,0,0,0,0.0,16,0
2905,9,10,0,0,0,0.0,16,0
2911,10,11,0,0,0,0.0,16,0
2917,11,12,0,0,0,0.0,16,0
2925,12,13,0,0,0,0.0,16,0
2933,13,14,0,0,0,0.0,16,0
2939,14,15,0,0,0,0.0,16,0
2945,15,16,0,0,0,0.0,16,0
2949,16,17,0,0,0,0.0,16,0
2955,17,18,0,0,0,0.0,16,0
2963,18,19,0,0,0,0.0,16,0
2967,19,20,0,0,0,0.0,16,0
2973,20,21,0,0,0,0.0,16,0
2979,21,22,0,0,0,0.0,16,0
2985,22,23,0,0,0,0.0,16,0
2991,23,24,0,0,0,0.0,16,0
2999,24,25,0,0,0,0.0,16,0
3005,25,26,0,0,0,0.0,16,0
3024,1,2,0,0,0,0.0,16,0
3030,2,3,0,0,0,0.0,16,0
3038,3,4,0,0,0,0.0,16,0
3046,4,5,0,0,0,0.0,16,0
3052,5,6,0,0,0,0.0,16,0
3058,6,7,0,0,0,0.0,16,0
3068,7,8,0,0,0,0.0,16,0
3074,8,9,0,0,0,0.0,16,0
3078,9,10,0,0,0,0.0,16,0
3082,10,11,0,0,0,0.0,16,0
3088,11,12,0,0,0,0.0,16,0
3096,12,13,0,0,0,0.0,16,0
3104,13,14,0,0,0,0.0,16,0
3110,14,15,0,0,0,0.0,16,0
3114,15,16,0,0,0,0.0,16,0
3124,16,17,0,0,0,0.0,16,0
3130,17,18,0,0,0,0.0,16,0
3132,18,19,0,0,0,0.0,16,0
3136,19,20,0,0,0,0.0,16,0
3140,20,21,0,0,0,0.0,16,0
3148,21,22,0,0,0,0.0,16,0
3154,22,23,0,0,0,0.0,16,0
3160,23,24,0,0,0,0.0,16,0
3170,24,25,0,0,0,0.0,16,0
3176,25,26,0,0,0,0.0,16,0
3191,1,2,0,0,0,0.0,16,0
3193,2,3,0,0,0,0.0,16,0
3197,3,4,0,0,0,0.0,16,0
3203,4,5,0,0,0,0.0,16,0
3207,5,6,0,0,0,0.0,16,0
3209,6,7,0,0,0,0.0,16,0
3211,7,8,0,0,0,0.0,16,0
3215,8,9,0,0,0,0.0,16,0
3217,9,10,0,0,0,0.0,16,0
3223,10,11,0,0,0,0.0,16,0
3229,11,12,0,0,0,0.0,16,0
3233,12,13,0,0,0,0.0,16,0
3243,13,14,0,0,0,0.0,16,0
3251,14,15,0,0,0,0.0,16,0
3255,15,16,0,0,0,0.0,16,0
3265,16,17,0,0,0,0.0,16,0
3275,17,18,0,0,0,0.0,16,0
3281,18,19,0,0,0,0.0,16,0
3287,19,20,0,0,0,0.0,16,0
3295,20,21,0,0,0,0.0,16,0
3303,21,22,0,0,0,0.0,16,0
3311,22,23,0,0,0,0.0,16,0
3321,23,24,0,0,0,0.0,16,0
3325,24,25,0,0,0,0.0,16,0
3333,25,26,0,0,0,0.0,16,0
3346,1,2,0,0,0,0.0,16,0
3356,2,3,0,0,0,0.0,16,0
3364,3,4,0,0,0,0.0,16,0
3370,4,5,0,0,0,0.0,16,0
3376,5,6,0,0,0,0.0,16,0
3386,6,7,0,0,0,0.0,16,0
3396,7,8,0,0,0,0.0,16,0
3400,8,9,0,0,0,0.0,16,0
3406,9,10,0,0,0,0.0,16,0
3414,10,11,0,0,0,0.0,16,0
3420,11,12,0,0,0,0.0,16,0
3426,12,13,0,0,0,0.0,16,0
3432,13,14,0,0,0,0.0,16,0
3436,14,15,0,0,0,0.0,16,0
3440,15,16,0,0,0,0.0,16,0
3446,16,17,0,0,0,0.0,16,0
3452,17,18,0,0,0,0.0,16,0
3456,18,19,0,0,0,0.0,16,0
3462,19,20,0,0,0,0.0,16,0
3470,20,21,0,0,0,0.0,16,0
3476,21,22,0,0,0,0.0,16,0
3484,22,23,0,0,0,0.0,16,0
3490,23,24,0,0,0,0.0,16,0
3494,24,25,0,0,0,0.0,16,0
3498,25,26,0,0,0,0.0,16,0
3511,1,2,0,0,0,0.0,16,0
3515,2,3,0,0,0,0.0,16,0
3521,3,4,0,0,0,0.0,16,0
3527,4,5,0,0,0,0.0,16,0
3531,5,6,0,0,0,0.0,16,0
3535,6,7,0,0,0,0.0,16,0
3537,7,8,0,0,0,0.0,16,0
3539,8,9,0,0,0,0.0,16,0
3543,9,10,0,0,0,0.0,16,0
3545,10,11,0,0,0,0.0,16,0
3549,11,12,0,0,0,0.0,16,0
3555,12,13,0,0,0,0.0,16,0
3557,13,14,0,0,0,0.0,16,0
3561,14,15,0,0,0,0.0,16,0
3565,15,16,0,0,0,0.0,16,0
3569,16,17,0,0,0,0.0,16,0
3573,17,18,0,0,0,0.0,16,0
3579,18,19,0,0,0,0.0,16,0
3589,19,20,0,0,0,0.0,16,0
3591,20,21,0,0,0,0.0,16,0
3593,21,22,0,0,0,0.0,16,0
3603,22,23,0,0,0,0.0,16,0
3611,23,24,0,0,0,0.0,16,0
3617,24,25,0,0,0,0.0,16,0
3623,25,26,0,0,0,0.0,16,0
3634,1,2,0,0,0,0.0,16,0
3642,2,3,0,0,0,0.0,16,0
3650,3,4,0,0,0,0.0,16,0
3658,4,5,0,0,0,0.0,16,0
3664,5,6,0,0,0,0.0,16,0
3674,6,7,0,0,0,0.0,16,0
3678,7,8,0,0,0,0.0,16,0
3682,8,9,0,0,0,0.0,16,0
3688,9,10,0,0,0,0.0,16,0
3694,10,11,0,0,0,0.0,16,0
3702,11,12,0,0,0,0.0,16,0
3706,12,13,0,0,0,0.0,16,0
3714,13,14,0,0,0,0.0,16,0
3718,14,15,0,0,0,0.0,16,0
3724,15,16,0,0,0,0.0,16,0
3732,16,17,0,0,0,0.0,16,0
3742,17,18,0,0,0,0.0,16,0
3748,18,19,0,0,0,0.0,16,0
3754,19,20,0,0,0,0.0,16,0
3762,20,21,0,0,0,0.0,16,0
3768,21,22,0,0,0,0.0,16,0
3774,22,23,0,0,0,0.0,16,0
3782,23,24,0,0,0,0.0,16,0
3788,24,25,0,0,0,0.0,16,0
3796,25,26,0,0,0,0.0,16,0
3811,1,2,0,0,0,0.0,16,0
3819,2,3,0,0,0,0.0,16,0
3823,3,4,0,0,0,0.0,16,0
3827,4,5,0,0,0,0.0,16,0
3829,5,6,0,0,0,0.0,16,0
3831,6,7,0,0,0,0.0,16,0
3833,7,8,0,0,0,0.0,16,0
3835,8,9,0,0,0,0.0,16,0
3841,9,10,0,0,0,0.0,16,0
3845,10,11,0,0,0,0.0,16,0
3849,11,12,0,0,0,0.0,16,0
3853,12,13,0,0,0,0.0,16,0
3861,13,14,0,0,0,0.0,16,0
3867,14,15,0,0,0,0.0,16,0
3871,15,16,0,0,0,0.0,16,0
3879,16,17,0,0,0,0.0,16,0
3883,17,18,0,0,0,0.0,16,0
3887,18,19,0,0,0,0.0,16,0
3891,19,20,0,0,0,0.0,16,0
3895,20,21,0,0,0,0.0,16,0
3899,21,22,0,0,0,0.0,16,0
3907,22,23,0,0,0,0.0,16,0
3915,23,24,0,0,0,0.0,16,0
3921,24,25,0,0,0,0.0,16,0
3929,25,26,0,0,0,0.0,16,0
3938,1,2,0,0,0,0.0,16,0
3944,2,3,0,0,0,0.0,16,0
3954,3,4,0,0,0,0.0,16,0
3962,4,5,0,0,0,0.0,16,0
3968,5,6,0,0,0,0.0,16,0
3976,6,7,0,0,0,0.0,16,0
3978,7,8,0,0,0,0.0,16,0
3980,8,9,0,0,0,0.0,16,0
3984,9,10,0,0,0,0.0,16,0
3990,10,11,0,0,0,0.0,16,0
3992,11,12,0,0,0,0.0,16,0
3996,12,13,0,0,0,0.0,16,0
4000,13,14,0,0,0,0.0,16,0
4004,14,15,0,0,0,0.0,16,0
4006,15,16,0,0,0,0.0,16,0
4014,16,17,0,0,0,0.0,16,0
4020,17,18,0,0,0,0.0,16,0
4024,18,19,0,0,0,0.0,16,0
4028,19,20,0,0,0,0.0,16,0
4030,20,21,0,0,0,0.0,16,0
4032,21,22,0,0,0,0.0,16,0
4034,22,23,0,0,0,0.0,16,0
4036,23,24,0,0,0,0.0,16,0
4040,24,25,0,0,0,0.0,16,0
4044,25,26,0,0,0,0.0,16,0
4059,1,2,0,0,0,0.0,16,0
4067,2,3,0,0,0,0.0,16,0
4077,3,4,0,0,0,0.0,16,0
4085,4,5,0,0,0,0.0,16,0
4093,5,6,0,0,0,0.0,16,0
4103,6,7,0,0,0,0.0,16,0
4107,7,8,0,0,0,0.0,16,0
4111,8,9,0,0,0,0.0,16,0
4119,9,10,0,0,0,0.0,16,0
4129,10,11,0,0,0,0.0,16,0
4135,11,12,0,0,0,0.0,16,0
4141,12,13,0,0,0,0.0,16,0
4145,13,14,0,0,0,0.0,16,0
4151,14,15,0,0,0,0.0,16,0
4153,15,16,0,0,0,0.0,16,0
4161,16,17,0,0,0,0.0,16,0
4171,17,18,0,0,0,0.0,16,0
4177,18,19,0,0,0,0.0,16,0
4185,19,20,0,0,0,0.0,16,0
4189,20,21,0,0,0,0.0,16,0
4195,21,22,0,0,0,0.0,16,0
4203,22,23,0,0,0,0.0,16,0
4213,23,24,0,0,0,0.0,16,0
4223,24,25,0,0,0,0.0,16,0
4229,25,26,0,0,0,0.0,16,0
