event_id,source_layer_idx,target_layer_idx,prefetch_expert_count,prefetch_resident_expert_count,issued_load_expert_count,prefetch_redundant_candidate_ratio,cache_load_size,prefetch_size
3031,1,2,4,4,0,1.0,32,4
3033,2,3,4,4,0,1.0,32,4
3035,3,4,4,4,0,1.0,32,4
3037,4,5,4,4,0,1.0,32,4
3039,5,6,4,4,0,1.0,32,4
3041,6,7,4,4,0,1.0,32,4
3043,7,8,4,4,0,1.0,32,4
3045,8,9,4,4,0,1.0,32,4
3047,9,10,4,4,0,1.0,32,4
3053,10,11,4,4,0,1.0,32,4
3055,11,12,4,4,0,1.0,32,4
3057,12,13,4,4,0,1.0,32,4
3059,13,14,4,4,0,1.0,32,4
3063,14,15,4,4,0,1.0,32,4
3065,15,16,4,4,0,1.0,32,4
3067,16,17,4,4,0,1.0,32,4
3069,17,18,4,4,0,1.0,32,4
3071,18,19,4,4,0,1.0,32,4
3073,19,20,4,4,0,1.0,32,4
3075,20,21,4,4,0,1.0,32,4
3077,21,22,4,4,0,1.0,32,4
3079,22,23,4,4,0,1.0,32,4
3085,23,24,4,4,0,1.0,32,4
3089,24,25,4,4,0,1.0,32,4
3091,25,26,4,4,0,1.0,32,4
3102,1,2,4,3,1,0.75,32,4
3104,2,3,4,4,0,1.0,32,4
3112,3,4,4,3,1,0.75,32,4
3116,4,5,4,4,0,1.0,32,4
3118,5,6,4,4,0,1.0,32,4
3124,6,7,4,2,2,0.5,32,4
3126,7,8,4,4,0,1.0,32,4
3130,8,9,4,3,1,0.75,32,4
3134,9,10,4,3,1,0.75,32,4
3138,10,11,4,3,1,0.75,32,4
3140,11,12,4,4,0,1.0,32,4
3142,12,13,4,4,0,1.0,32,4
3146,13,14,4,3,1,0.75,32,4
3148,14,15,4,4,0,1.0,32,4
3152,15,16,4,3,1,0.75,32,4
3156,16,17,4,3,1,0.75,32,4
3158,17,18,4,4,0,1.0,32,4
3160,18,19,4,4,0,1.0,32,4
3162,19,20,4,4,0,1.0,32,4
3164,20,21,4,4,0,1.0,32,4
3166,21,22,4,4,0,1.0,32,4
3172,22,23,4,2,2,0.5,32,4
3176,23,24,4,3,1,0.75,32,4
